,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
145512,IN10062845,AWAITCHG,ESI00011,Other Activities,Other - Service Management,29AUG2017:07:39:43,2
145534,IN10062850,AWAITCHG,NW000429,Email,Email,06SEP2017:09:25:47,51
145535,IN10062850,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13SEP2017:10:29:12,0
145818,IN10062913,AWAITCHG,EDC00029,Other Activities,Other - Service Management,29AUG2017:18:13:25,0
146115,IN10062975,AWAITCHG,DC000117,Storage,Storage,24OCT2017:08:21:12,113
146553,IN10063067,AWAITCHG,DC000135,Storage,Storage,13SEP2017:14:59:54,116
146965,IN10063153,AWAITCHG,ITS00308,Other Activities,Other - Security,06SEP2017:10:54:19,184
147366,IN10063253,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,18SEP2017:13:17:55,198
147604,IN10063307,AWAITCHG,NW000412,Fixed Line,Fixed Line,18SEP2017:13:59:03,40
148027,IN10063408,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,05SEP2017:08:49:27,3
148952,IN10063616,AWAITCHG,NW000471,Conferencing Services,Conferencing - Videoconferencing,12SEP2017:14:40:23,78
149631,IN10063758,AWAITCHG,NW000452,Intra-building Network Services,IBN - GC LAN,14SEP2017:13:35:29,56
149724,IN10063781,AWAITCHG,NW000407,Intra-building Network Services,IBN - GC LAN,18SEP2017:14:09:19,0
149757,IN10063790,AWAITCHG,EDC00098,Other Activities,Other - Security,08SEP2017:23:22:01,74
150423,IN10063953,AWAITCHG,ESI00011,Other Activities,Other - Service Management,15SEP2017:19:08:52,236
150630,IN10063996,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,28SEP2017:11:35:19,7
150941,IN10064067,AWAITCHG,NW000412,Fixed Line,Fixed Line,13SEP2017:13:41:36,1
150956,IN10064070,AWAITCHG,NW000412,Fixed Line,Fixed Line,19SEP2017:15:30:53,11
151171,IN10064120,AWAITCHG,DC000113,Midrange,Midrange,27SEP2017:16:38:33,76
151479,IN10064180,AWAITCHG,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,23OCT2017:10:36:33,196
151669,IN10064222,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,07DEC2017:07:58:46,1291
153026,IN10064549,AWAITCHG,ITS00307,Secure Remote Access,Secure Remote Access,26SEP2017:11:59:42,2
153398,IN10064637,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,19SEP2017:12:14:42,175
153399,IN10064637,AWAITCHG,DC000179,Storage,Storage,20SEP2017:15:43:44,162
153541,IN10064669,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,19SEP2017:16:36:06,196
153680,IN10064699,AWAITCHG,NW000417,GC WAN,GC WAN,10OCT2017:08:14:37,222
153772,IN10064717,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,11OCT2017:15:24:12,40
155607,IN10065134,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,27SEP2017:11:47:39,201
155707,IN10065159,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,27FEB2018:15:36:15,0
155948,IN10065220,AWAITCHG,ESI00011,Other Activities,Other - Service Management,26SEP2017:13:07:04,9
156023,IN10065235,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,09NOV2017:12:30:48,44
156167,IN10065266,AWAITCHG,ITS00307,Secure Remote Access,Secure Remote Access,27SEP2017:14:48:35,160
156250,IN10065287,AWAITCHG,NW000412,Fixed Line,Fixed Line,02OCT2017:04:43:30,5
156840,IN10065416,AWAITCHG,ESI00011,Other Activities,Other - Service Management,23JAN2018:17:21:34,167
156841,IN10065416,AWAITCHG,SM000542,Other Activities,Other - Service Management,23JAN2018:18:16:21,0
156858,IN10065419,AWAITCHG,DC000210,Other Activities,Other - Data Centre,24OCT2017:18:03:46,145
158655,IN10065828,AWAITCHG,DC000133,High-performance Computing,High-performance Computing,02OCT2017:15:46:32,9
159658,IN10066052,AWAITCHG,ESI00011,Other Activities,Other - Service Management,05OCT2017:18:40:02,43
159781,IN10066085,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,27OCT2017:14:40:13,0
159822,IN10066094,AWAITCHG,ESI00011,Other Activities,Other - Service Management,12OCT2017:17:47:02,17
159853,IN10066103,AWAITCHG,DC000210,Other Activities,Other - Data Centre,03NOV2017:14:17:12,306
160857,IN10066330,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,25OCT2017:08:35:24,0
161504,IN10066478,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,04NOV2017:14:00:00,67
161814,IN10066549,AWAITCHG,NW000424,GC WAN,GC WAN National,16OCT2017:13:00:00,81
161943,IN10066579,AWAITCHG,NW000412,Fixed Line,Fixed Line,12OCT2017:16:31:42,19
162571,IN10066717,AWAITCHG,NW000445,Intra-building Network Services,IBN - GC LAN,01NOV2017:15:56:58,0
163020,IN10066821,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,13OCT2017:15:12:01,6
163079,IN10066833,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,13OCT2017:18:06:13,11
163328,IN10066888,AWAITCHG,NW000429,Email,Email,18MAY2018:08:18:53,111
163338,IN10066890,AWAITCHG,NW000459,GC WAN,GC WAN,08DEC2017:10:38:50,389
163475,IN10066927,AWAITCHG,SM000537,Other Activities,Other - Service Management,15OCT2017:16:51:00,29
163476,IN10066927,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18OCT2017:11:30:41,4
163748,IN10066993,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,20OCT2017:14:16:48,25
164165,IN10067094,AWAITCHG,ITS00306,Other Activities,Other - Security,31OCT2017:12:12:38,133
165332,IN10067362,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,19OCT2017:10:36:03,77
165503,IN10067400,AWAITCHG,NW000417,GC WAN,GC WAN,20OCT2017:14:04:28,604
166249,IN10067570,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,24OCT2017:11:01:43,139
166594,IN10067653,AWAITCHG,DC000152,Middleware,Middleware,22OCT2017:06:33:31,3
167625,IN10067888,AWAITCHG,DC000152,Middleware,Middleware,25OCT2017:01:42:32,14
168016,IN10067975,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20NOV2017:16:13:54,20
168017,IN10067975,AWAITCHG,ITS00306,Other Activities,Other - Security,21NOV2017:14:38:05,13
168549,IN10068105,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13NOV2017:20:13:58,2
168620,IN10068117,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,27OCT2017:05:38:43,14
169051,IN10068233,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,28OCT2017:16:49:32,33
169156,IN10068261,AWAITCHG,DC000133,High-performance Computing,High-performance Computing,30OCT2017:07:22:51,2
169833,IN10068427,AWAITCHG,ITS00327,Other Activities,Other - Security,02NOV2017:10:55:19,40
169940,IN10068450,AWAITCHG,NW000433,GC WAN,GC WAN,31OCT2017:08:24:41,1
169945,IN10068451,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,31OCT2017:08:25:19,1
169950,IN10068452,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,31OCT2017:08:24:00,1
170201,IN10068498,AWAITCHG,DC000122,Midrange,Midrange,23NOV2017:15:58:06,338
170797,IN10068621,AWAITCHG,NW000412,Fixed Line,Fixed Line,01NOV2017:16:42:47,4
170854,IN10068633,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,10NOV2017:07:25:00,5
170921,IN10068645,AWAITCHG,SM000542,Other Activities,Other - Service Management,20DEC2017:13:17:12,87
171084,IN10068678,AWAITCHG,EU000203,Storage,Storage - File,03NOV2017:10:30:42,1256
171085,IN10068678,AWAITCHG,DC000216,Storage,Storage - File,16JAN2018:14:57:36,772
171358,IN10068739,AWAITCHG,NW000412,Fixed Line,Fixed Line,08NOV2017:11:15:18,44
171386,IN10068745,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,03NOV2017:09:05:57,99
171641,IN10068798,AWAITCHG,NW000417,GC WAN,GC WAN,04NOV2017:04:41:54,0
171824,IN10068843,AWAITCHG,NW000459,GC WAN,GC WAN,04DEC2017:13:30:52,426
172348,IN10068963,AWAITCHG,ITS00327,Other Activities,Other - Security,04NOV2017:12:12:00,0
172408,IN10068977,AWAITCHG,NW000414,Contact Centre,Contact Centre,06NOV2017:14:04:01,11
172810,IN10069065,AWAITCHG,NW000427,Email,Email,06NOV2017:12:35:55,6
173014,IN10069108,AWAITCHG,NW000412,Fixed Line,Fixed Line,07NOV2017:09:41:04,1
173379,IN10069183,AWAITCHG,EDC00001,Midrange,Midrange - Storage and Virtualization,23NOV2017:15:58:59,338
173404,IN10069188,AWAITCHG,EDC00001,Midrange,Midrange - Storage and Virtualization,23NOV2017:15:58:28,338
173952,IN10069305,AWAITCHG,NW000417,GC WAN,GC WAN,28NOV2017:11:14:50,20
174750,IN10069480,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07DEC2017:14:33:41,64
174751,IN10069480,AWAITCHG,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),15DEC2017:13:42:17,4
175781,IN10069721,AWAITCHG,DC000203,Midrange,Midrange - Windows -X86,14NOV2017:14:11:40,0
175788,IN10069722,AWAITCHG,ESI00011,Other Activities,Other - Service Management,14NOV2017:13:40:52,14
176419,IN10069863,AWAITCHG,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,26NOV2017:23:31:54,150
176429,IN10069864,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,03APR2018:14:18:38,150
176592,IN10069899,AWAITCHG,DC000133,High-performance Computing,High-performance Computing,15NOV2017:21:35:47,2
177341,IN10070066,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,17NOV2017:12:06:16,1
177966,IN10070215,AWAITCHG,EU000203,Storage,Storage - File,20NOV2017:12:53:08,0
178946,IN10070428,AWAITCHG,ITS00306,Other Activities,Other - Security,27NOV2017:11:29:56,28
179026,IN10070443,AWAITCHG,DC000113,Midrange,Midrange,24NOV2017:09:53:46,145
179189,IN10070489,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,23NOV2017:08:02:20,2
180476,IN10070776,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,25NOV2017:04:39:25,0
181133,IN10070938,AWAITCHG,ESI00011,Other Activities,Other - Service Management,27NOV2017:13:56:55,5
181224,IN10070959,AWAITCHG,DC000176,Storage,Storage,30NOV2017:15:05:25,0
181268,IN10070967,AWAITCHG,SM000542,Other Activities,Other - Service Management,20DEC2017:13:17:30,87
181506,IN10071025,AWAITCHG,NW000412,Fixed Line,Fixed Line,28NOV2017:10:58:54,58
181532,IN10071030,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,23MAR2018:13:05:57,216
182348,IN10071220,AWAITCHG,NW000407,Intra-building Network Services,IBN - GC LAN,01DEC2017:09:26:33,430
182349,IN10071220,AWAITCHG,NW000459,GC WAN,GC WAN,04JAN2018:12:18:41,217
182413,IN10071232,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,04MAY2018:09:01:38,45
183615,IN10071510,AWAITCHG,NW000459,GC WAN,GC WAN,04DEC2017:10:15:57,3
183874,IN10071579,AWAITCHG,NW000453,Intra-building Network Services,IBN - GC LAN,06DEC2017:11:58:33,146
183875,IN10071579,AWAITCHG,NW000412,Fixed Line,Fixed Line,06DEC2017:12:18:21,146
184192,IN10071657,AWAITCHG,NW000412,Fixed Line,Fixed Line,11DEC2017:11:28:30,19
184732,IN10071783,AWAITCHG,NW000417,GC WAN,GC WAN,06DEC2017:14:45:40,0
184944,IN10071827,AWAITCHG,ITS00306,Other Activities,Other - Security,07DEC2017:16:00:22,3
186152,IN10072092,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,20AUG2018:08:25:35,508
186153,IN10072092,AWAITCHG,NW000408,Fixed Line,Fixed - VoIP,20AUG2018:08:28:01,508
186154,IN10072092,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,20AUG2018:08:30:37,434
186157,IN10072092,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25OCT2018:09:15:42,27
186321,IN10072128,AWAITCHG,NW000417,GC WAN,GC WAN,05JAN2018:09:22:12,1218
186322,IN10072128,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13FEB2018:08:32:27,949
186594,IN10072183,AWAITCHG,NW000417,GC WAN,GC WAN,12DEC2017:07:37:11,14
186757,IN10072215,AWAITCHG,NW000463,GC WAN,GC WAN,09DEC2017:08:41:24,262
187082,IN10072292,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,10DEC2017:09:36:14,1
187152,IN10072315,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,10DEC2017:22:10:01,1
187158,IN10072317,AWAITCHG,DC000133,High-performance Computing,High-performance Computing,10DEC2017:23:09:44,2
187427,IN10072381,AWAITCHG,ESI00011,Other Activities,Other - Service Management,11DEC2017:14:17:27,15
187522,IN10072403,AWAITCHG,NW000459,GC WAN,GC WAN,11DEC2017:13:09:41,2
187869,IN10072483,AWAITCHG,DC000210,Other Activities,Other - Data Centre,19DEC2017:10:49:15,0
187982,IN10072507,AWAITCHG,DC000152,Middleware,Middleware,12DEC2017:13:45:09,16
189476,IN10072856,AWAITCHG,DC000120,Midrange,Midrange - Windows -X86,02JAN2018:10:49:20,1107
189729,IN10072913,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,08JAN2018:15:14:13,0
190113,IN10073029,AWAITCHG,NW000412,Fixed Line,Fixed Line,19DEC2017:08:17:31,79
190228,IN10073054,AWAITCHG,NW000408,Fixed Line,Fixed - VoIP,29JAN2018:07:50:09,420
190229,IN10073054,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,02MAR2018:10:30:48,177
190739,IN10073179,AWAITCHG,ESI00011,Other Activities,Other - Service Management,24JAN2018:13:59:37,137
190740,IN10073179,AWAITCHG,ITS00306,Other Activities,Other - Security,08FEB2018:09:24:05,32
191660,IN10073395,AWAITCHG,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,22DEC2017:10:48:07,94
191741,IN10073409,AWAITCHG,NW000430,Intra-building Network Services,IBN - Data Centre Network,02JAN2018:09:16:21,30
191909,IN10073445,AWAITCHG,NW000417,GC WAN,GC WAN,19JAN2018:07:28:01,174
191910,IN10073445,AWAITCHG,ESI00011,Other Activities,Other - Service Management,13FEB2018:08:41:01,3
192115,IN10073492,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,22DEC2017:13:41:49,99
192218,IN10073516,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,27DEC2017:09:42:50,5
192899,IN10073684,AWAITCHG,EU000203,Storage,Storage - File,04JAN2018:10:34:20,0
193190,IN10073748,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,28DEC2017:13:29:33,0
193319,IN10073777,AWAITCHG,NW000459,GC WAN,GC WAN,29DEC2017:12:47:43,0
193426,IN10073802,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,01JAN2018:13:37:29,132
193529,IN10073827,AWAITCHG,DC000216,Storage,Storage - File,02FEB2018:16:10:07,77
193914,IN10073924,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,02JAN2018:12:37:18,0
195503,IN10074275,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,09JAN2018:10:52:02,0
195613,IN10074299,AWAITCHG,ESI00011,Other Activities,Other - Service Management,08JAN2018:10:36:47,13
195671,IN10074312,AWAITCHG,ESI00011,Other Activities,Other - Service Management,08JAN2018:14:04:41,127
195672,IN10074312,AWAITCHG,NW000430,Intra-building Network Services,IBN - Data Centre Network,10JAN2018:10:18:23,111
195673,IN10074312,AWAITCHG,NW000431,GC WAN,GC WAN,11JAN2018:10:07:48,101
196166,IN10074420,AWAITCHG,DC000117,Storage,Storage,08JAN2018:12:38:05,135
196186,IN10074426,AWAITCHG,DC000115,Midrange,Midrange - Windows -X86,11JAN2018:14:17:58,40
196688,IN10074531,AWAITCHG,ESI00011,Other Activities,Other - Service Management,10JAN2018:10:04:49,9
196749,IN10074543,AWAITCHG,ITS00326,Other Activities,Other - Security,17JAN2018:09:01:22,20
197230,IN10074647,AWAITCHG,ITS00326,Other Activities,Other - Security,17JAN2018:08:58:57,20
197253,IN10074651,AWAITCHG,DC000113,Midrange,Midrange,12JAN2018:16:07:09,10
197598,IN10074725,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20FEB2018:13:50:01,33
197698,IN10074746,AWAITCHG,ITS00326,Other Activities,Other - Security,17JAN2018:09:02:52,20
197740,IN10074754,AWAITCHG,DC000155,Mainframe,Mainframe,12FEB2018:06:53:33,0
198369,IN10074904,AWAITCHG,ESI00011,Other Activities,Other - Service Management,15JAN2018:14:43:34,1031
198370,IN10074904,AWAITCHG,NW000429,Email,Email,21FEB2018:10:42:42,766
198768,IN10075006,AWAITCHG,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,15JAN2018:15:50:33,8
198769,IN10075006,AWAITCHG,NW000453,Intra-building Network Services,IBN - GC LAN,16JAN2018:09:29:46,5
199309,IN10075131,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,31JAN2018:12:00:01,206
199718,IN10075225,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17JAN2018:11:07:19,8
200426,IN10075382,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,18JAN2018:14:34:05,154
200427,IN10075382,AWAITCHG,ESI00011,Other Activities,Other - Service Management,18JAN2018:14:34:21,5
201474,IN10075629,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22JAN2018:14:54:16,57
201582,IN10075653,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22JAN2018:13:08:52,168
201583,IN10075653,AWAITCHG,DC000186,Midrange,Midrange,24JAN2018:13:55:32,119
201649,IN10075670,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,25JAN2018:17:30:46,10
201948,IN10075743,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25JAN2018:16:13:21,87
201949,IN10075743,AWAITCHG,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,01FEB2018:10:43:48,0
202492,IN10075870,AWAITCHG,ESI00011,Other Activities,Other - Service Management,24JAN2018:14:48:03,2
202493,IN10075870,AWAITCHG,ESI00028,Other Activities,Other - Security,24JAN2018:14:53:34,3
202745,IN10075930,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25JAN2018:09:52:27,0
202897,IN10075965,AWAITCHG,ESI00011,Other Activities,Other - Service Management,25JAN2018:12:03:33,110
202936,IN10075972,AWAITCHG,NW000412,Fixed Line,Fixed Line,25JAN2018:14:50:05,29
203017,IN10075998,AWAITCHG,ITS00322,Directory Services,Directory Services,28FEB2018:08:10:38,2126
203037,IN10076002,AWAITCHG,EDC00010,Directory Services,Directory Services,26JAN2018:11:44:53,4
203304,IN10076064,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,29JAN2018:08:35:24,40
204234,IN10076282,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,29JAN2018:15:21:16,0
204273,IN10076293,AWAITCHG,DC000152,Middleware,Middleware,16MAR2018:09:03:00,154
204313,IN10076302,AWAITCHG,DC000130,High-performance Computing,HPC - Interaction & Visualization,31JAN2018:11:04:33,17
204410,IN10076326,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,29JAN2018:13:48:07,0
205041,IN10076471,AWAITCHG,ESI00011,Other Activities,Other - Service Management,05APR2018:14:24:36,16
205204,IN10076508,AWAITCHG,DC000216,Storage,Storage - File,31JAN2018:10:23:38,20
205624,IN10076605,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,01FEB2018:11:37:28,377
205631,IN10076606,AWAITCHG,NW000412,Fixed Line,Fixed Line,01FEB2018:10:07:00,0
205845,IN10076652,AWAITCHG,DC000179,Storage,Storage,01FEB2018:16:25:43,0
206013,IN10076688,AWAITCHG,DC000133,High-performance Computing,High-performance Computing,01FEB2018:22:19:32,113
206040,IN10076697,AWAITCHG,ESI00011,Other Activities,Other - Service Management,07FEB2018:11:18:29,16
206185,IN10076778,AWAITCHG,DC000141,Middleware,Middleware,05FEB2018:13:32:03,25
206548,IN10076871,AWAITCHG,NW000440,Fixed Line,Fixed - PBX,05FEB2018:08:15:03,2829
206549,IN10076871,AWAITCHG,NW000408,Fixed Line,Fixed - VoIP,27APR2018:08:27:52,2259
206621,IN10076887,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,10FEB2018:10:57:18,148
207314,IN10077087,AWAITCHG,NW000431,GC WAN,GC WAN,05FEB2018:12:41:36,12
207343,IN10077095,AWAITCHG,NW000429,Email,Email,28MAR2018:09:37:38,569
208516,IN10077372,AWAITCHG,ESI00011,Other Activities,Other - Service Management,09FEB2018:11:42:32,115
208517,IN10077372,AWAITCHG,NW000417,GC WAN,GC WAN,26FEB2018:16:14:09,0
208771,IN10077430,AWAITCHG,DC000216,Storage,Storage - File,09FEB2018:12:19:22,232
208784,IN10077432,AWAITCHG,DC000216,Storage,Storage - File,09FEB2018:11:43:10,233
209023,IN10077482,AWAITCHG,ESI00011,Other Activities,Other - Service Management,14FEB2018:07:27:47,36
209047,IN10077487,AWAITCHG,NW000414,Contact Centre,Contact Centre,09FEB2018:13:59:57,138
209048,IN10077487,AWAITCHG,NW000476,GC WAN,GC WAN,09FEB2018:14:44:28,138
209200,IN10077518,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,08FEB2018:18:09:53,95
209244,IN10077526,AWAITCHG,NW000412,Fixed Line,Fixed Line,09FEB2018:12:36:21,0
209488,IN10077579,AWAITCHG,NW000417,GC WAN,GC WAN,09FEB2018:11:51:47,7
209591,IN10077602,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,12MAR2018:20:23:13,346
210146,IN10077730,AWAITCHG,ESI00011,Other Activities,Other - Service Management,22MAR2018:13:03:42,135
