,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
82578,IN10047980,AWAITVEN,NW000433,GC WAN,GC WAN,08FEB2017:07:04:49,0
82830,IN10048039,AWAITVEN,EDC00001,Midrange,Midrange - Storage and Virtualization,21FEB2017:15:46:39,30
82959,IN10048067,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,09FEB2017:10:07:43,1284
82960,IN10048067,AWAITVEN,DC000104,Data Centre Facilities Management,Data Centre Facilities Management,11JUL2017:09:12:39,245
83016,IN10048081,AWAITVEN,ITS00307,Secure Remote Access,Secure Remote Access,09FEB2017:14:50:47,8
83212,IN10048122,AWAITVEN,NW000417,GC WAN,GC WAN,10FEB2017:08:02:59,1
83442,IN10048186,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,10FEB2017:17:36:56,77
83528,IN10048206,AWAITVEN,NW000412,Fixed Line,Fixed Line,13FEB2017:09:49:23,46
83535,IN10048207,AWAITVEN,NW000412,Fixed Line,Fixed Line,01MAR2017:10:53:04,72
83544,IN10048209,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,28FEB2017:16:05:54,95
83559,IN10048212,AWAITVEN,NW000417,GC WAN,GC WAN,22FEB2017:08:51:00,335
83568,IN10048213,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,10MAY2017:10:24:08,78
83601,IN10048220,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14FEB2017:09:35:22,37
83630,IN10048227,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,11FEB2017:23:27:30,24
83680,IN10048241,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,12FEB2017:22:47:16,77
83714,IN10048250,AWAITVEN,NW000412,Fixed Line,Fixed Line,13FEB2017:09:55:50,99
83875,IN10048288,AWAITVEN,ITS00332,Secure Remote Access,Secure Remote Access,13FEB2017:13:29:13,20
83923,IN10048301,AWAITVEN,NW000412,Fixed Line,Fixed Line,14FEB2017:14:57:52,4
83962,IN10048309,AWAITVEN,NW000412,Fixed Line,Fixed Line,14FEB2017:11:44:16,16
84079,IN10048333,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,14FEB2017:07:59:23,196
84208,IN10048361,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,01MAR2017:14:28:50,0
84240,IN10048368,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,12APR2017:15:56:22,76
84326,IN10048391,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,14FEB2017:21:38:29,10
84396,IN10048404,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,16FEB2017:11:01:32,9
84402,IN10048405,AWAITVEN,NW000412,Fixed Line,Fixed Line,15FEB2017:12:24:43,8
84422,IN10048409,AWAITVEN,NW000437,Fixed Line,Fixed Line,15FEB2017:10:08:26,5
84462,IN10048416,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,03MAR2017:11:45:00,18
84555,IN10048438,AWAITVEN,NW000417,GC WAN,GC WAN,15FEB2017:10:46:37,7
84633,IN10048454,AWAITVEN,NW000412,Fixed Line,Fixed Line,23FEB2017:13:38:25,106
84855,IN10048611,AWAITVEN,ESI00011,Other Activities,Other - Service Management,16FEB2017:03:20:57,343
84856,IN10048611,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,16FEB2017:11:40:42,0
85089,IN10048667,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,21FEB2017:07:40:57,0
85147,IN10048678,AWAITVEN,NW000417,GC WAN,GC WAN,17FEB2017:02:00:06,8
85193,IN10048691,AWAITVEN,NW000417,GC WAN,GC WAN,17FEB2017:09:36:50,1
85441,IN10048749,AWAITVEN,NW000412,Fixed Line,Fixed Line,20FEB2017:10:44:20,102
85574,IN10048786,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,19FEB2017:09:39:06,15
85661,IN10048805,AWAITVEN,NW000431,GC WAN,GC WAN,20FEB2017:13:26:22,24
85724,IN10048820,AWAITVEN,NW000431,GC WAN,GC WAN,20FEB2017:13:31:07,1
85839,IN10048843,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,20FEB2017:15:05:22,21
85902,IN10048856,AWAITVEN,DC000115,Midrange,Midrange - Windows -X86,21FEB2017:14:05:26,217
85913,IN10048858,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,20FEB2017:20:04:59,10
85997,IN10048875,AWAITVEN,NW000417,GC WAN,GC WAN,23FEB2017:07:43:10,19
86158,IN10048910,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2017:16:31:56,1
86250,IN10048929,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,21FEB2017:21:19:30,1
86260,IN10048931,AWAITVEN,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,01JUN2017:19:06:52,16
86286,IN10048935,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,22FEB2017:00:40:27,13
86327,IN10048943,AWAITVEN,DC000115,Midrange,Midrange - Windows -X86,09MAR2017:13:32:51,158
86539,IN10049001,AWAITVEN,NW000412,Fixed Line,Fixed Line,23FEB2017:09:41:44,34
86737,IN10049049,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,23FEB2017:11:44:34,6
86738,IN10049049,AWAITVEN,NW000427,Email,Email,23FEB2017:12:11:44,5
86760,IN10049054,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,26FEB2017:07:09:41,327
87271,IN10049172,AWAITVEN,ESI00011,Other Activities,Other - Service Management,24FEB2017:14:00:48,259
87272,IN10049172,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,24FEB2017:14:46:15,135
87332,IN10049186,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),11APR2017:13:06:31,148
87333,IN10049186,AWAITVEN,ESI00011,Other Activities,Other - Service Management,01MAY2017:14:30:30,26
87378,IN10049197,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,27FEB2017:14:06:16,118
87465,IN10049215,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,27FEB2017:10:41:12,17
87592,IN10049247,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,26FEB2017:10:28:28,0
87615,IN10049253,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,26FEB2017:18:28:09,5
87811,IN10049303,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,27FEB2017:10:57:26,2
87869,IN10049319,AWAITVEN,NW000412,Fixed Line,Fixed Line,27FEB2017:14:26:14,17
87902,IN10049332,AWAITVEN,NW000412,Fixed Line,Fixed Line,01MAR2017:14:13:44,69
87955,IN10049347,AWAITVEN,NW000433,GC WAN,GC WAN,28FEB2017:07:19:12,436
87974,IN10049350,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,27MAR2017:08:52:37,0
88025,IN10049358,AWAITVEN,DC000115,Midrange,Midrange - Windows -X86,26APR2017:07:28:43,80
88036,IN10049360,AWAITVEN,ESI00011,Other Activities,Other - Service Management,07MAR2017:15:29:32,201
88037,IN10049360,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,07MAR2017:17:13:14,0
88062,IN10049365,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,28FEB2017:06:46:48,10
88082,IN10049370,AWAITVEN,NW000417,GC WAN,GC WAN,28FEB2017:08:53:02,38
88144,IN10049383,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,07MAR2017:12:13:06,114
88318,IN10049421,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,01MAR2017:08:47:27,22
88402,IN10049437,AWAITVEN,NW000433,GC WAN,GC WAN,01MAR2017:06:03:49,3
88496,IN10049455,AWAITVEN,NW000427,Email,Email,01MAR2017:14:00:55,59
88497,IN10049455,AWAITVEN,ITS00306,Other Activities,Other - Security,07MAR2017:10:18:31,22
88705,IN10049502,AWAITVEN,NW000417,GC WAN,GC WAN,02MAR2017:09:04:38,18
88908,IN10049545,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),10MAR2017:08:16:20,272
89046,IN10049577,AWAITVEN,NW000464,Email,Email,02MAR2017:15:17:11,0
89074,IN10049583,AWAITVEN,DC000115,Midrange,Midrange - Windows -X86,06MAR2017:09:08:20,420
89106,IN10049589,AWAITVEN,NW000417,GC WAN,GC WAN,02MAR2017:17:29:26,6
89233,IN10049616,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,03MAR2017:20:40:59,138
89386,IN10049651,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,03MAR2017:13:34:41,59
89478,IN10049671,AWAITVEN,NW000412,Fixed Line,Fixed Line,06MAR2017:11:16:34,83
89484,IN10049672,AWAITVEN,NW000412,Fixed Line,Fixed Line,06MAR2017:11:32:22,83
89614,IN10049698,AWAITVEN,NW000427,Email,Email,10MAR2017:09:12:11,57
89650,IN10049708,AWAITVEN,NW000417,GC WAN,GC WAN,04MAR2017:14:53:00,212
89725,IN10049726,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,05MAR2017:06:41:22,0
89762,IN10049734,AWAITVEN,0,0,0,05MAR2017:12:23:52,0
89802,IN10049742,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,05MAR2017:23:19:57,30
89902,IN10049770,AWAITVEN,NW000412,Fixed Line,Fixed Line,07MAR2017:07:49:43,172
90016,IN10049798,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,06MAR2017:13:04:15,9
90093,IN10049818,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,06MAR2017:20:22:23,28
90199,IN10049841,AWAITVEN,NW000412,Fixed Line,Fixed Line,07MAR2017:10:41:48,31
90289,IN10049863,AWAITVEN,NW000417,GC WAN,GC WAN,07MAR2017:11:29:12,8
90300,IN10049865,AWAITVEN,ITS00327,Other Activities,Other - Security,10MAR2017:10:00:12,503
90427,IN10049895,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,07MAR2017:21:33:47,33
90502,IN10049910,AWAITVEN,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,07MAR2017:18:00:30,377
90503,IN10049910,AWAITVEN,NW000446,Intra-building Network Services,IBN - GC LAN,23MAR2017:15:00:43,259
90575,IN10049924,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,14MAR2017:14:14:54,62
90646,IN10049940,AWAITVEN,NW000412,Fixed Line,Fixed Line,08MAR2017:10:45:43,59
90762,IN10049968,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,08MAR2017:11:00:33,10
90763,IN10049968,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,08MAR2017:11:10:11,10
90974,IN10050020,AWAITVEN,NW000412,Fixed Line,Fixed Line,09MAR2017:15:16:13,46
91060,IN10050039,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,09MAR2017:06:57:26,11
91070,IN10050041,AWAITVEN,NW000412,Fixed Line,Fixed Line,09MAR2017:07:42:42,30
91135,IN10050056,AWAITVEN,NW000412,Fixed Line,Fixed Line,09MAR2017:09:52:02,70
91223,IN10050075,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,14MAR2017:15:10:34,48
91258,IN10050082,AWAITVEN,ESI00011,Other Activities,Other - Service Management,09MAR2017:12:54:52,47
91263,IN10050082,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,20MAR2017:10:40:10,4
91269,IN10050083,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,09MAR2017:12:48:01,48
91312,IN10050092,AWAITVEN,ESI00011,Other Activities,Other - Service Management,09MAR2017:14:27:46,5
91328,IN10050095,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09MAR2017:14:16:44,67
91336,IN10050097,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,09MAR2017:14:28:46,67
91399,IN10050108,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,18MAY2017:11:49:02,0
91419,IN10050113,AWAITVEN,NW000412,Fixed Line,Fixed Line,10MAR2017:12:12:01,10
91467,IN10050124,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,11APR2017:13:45:05,213
91468,IN10050124,AWAITVEN,ITS00306,Other Activities,Other - Security,12APR2017:13:00:26,458
91469,IN10050124,AWAITVEN,ESI00011,Other Activities,Other - Service Management,12APR2017:13:03:52,176
91470,IN10050124,AWAITVEN,DC000141,Middleware,Middleware,26APR2017:09:59:27,381
91471,IN10050124,AWAITVEN,DC000113,Midrange,Midrange,03MAY2017:15:51:03,4
91666,IN10050163,AWAITVEN,NW000412,Fixed Line,Fixed Line,04APR2017:17:33:45,26
91783,IN10050204,AWAITVEN,NW000417,GC WAN,GC WAN,13MAR2017:10:45:12,44
91845,IN10050220,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,11MAR2017:09:57:05,0
92021,IN10050268,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,12MAR2017:18:30:34,3
92038,IN10050278,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,13MAR2017:05:10:07,5
92175,IN10050314,AWAITVEN,NW000431,GC WAN,GC WAN,13MAR2017:11:09:01,20
92270,IN10050335,AWAITVEN,NW000427,Email,Email,14MAR2017:14:21:07,7
92361,IN10050354,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,23MAR2017:09:30:00,421
92462,IN10050379,AWAITVEN,NW000452,Intra-building Network Services,IBN - GC LAN,14MAR2017:13:46:34,1248
92506,IN10050388,AWAITVEN,NW000417,GC WAN,GC WAN,22MAR2017:15:08:39,573
92631,IN10050417,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,15MAR2017:11:18:38,109
92647,IN10050420,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,15MAR2017:10:12:53,56
92701,IN10050431,AWAITVEN,NW000412,Fixed Line,Fixed Line,05MAY2017:15:56:58,0
92731,IN10050437,AWAITVEN,DC000127,High-performance Computing,HPC -Big Data Exchange,15MAR2017:01:51:29,11
92814,IN10050459,AWAITVEN,NW000417,GC WAN,GC WAN,07APR2017:10:34:10,424
92894,IN10050475,AWAITVEN,NW000412,Fixed Line,Fixed Line,24MAR2017:09:51:16,36
92899,IN10050476,AWAITVEN,NW000412,Fixed Line,Fixed Line,21MAR2017:19:45:41,3
92924,IN10050479,AWAITVEN,ITS00326,Other Activities,Other - Security,29MAR2017:15:33:12,765
92959,IN10050486,AWAITVEN,NW000412,Fixed Line,Fixed Line,21MAR2017:13:08:06,13
92964,IN10050487,AWAITVEN,DC000113,Midrange,Midrange,22MAR2017:11:43:17,12
93003,IN10050494,AWAITVEN,DC000130,High-performance Computing,HPC - Interaction & Visualization,16MAR2017:12:30:45,26
93009,IN10050496,AWAITVEN,NW000427,Email,Email,16MAR2017:09:00:00,3
93155,IN10050531,AWAITVEN,NW000417,GC WAN,GC WAN,16MAR2017:07:31:53,29
93160,IN10050532,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,16MAR2017:06:04:23,176
93450,IN10050598,AWAITVEN,NW000412,Fixed Line,Fixed Line,29MAR2017:08:52:43,29
93461,IN10050600,AWAITVEN,ESI00011,Other Activities,Other - Service Management,17MAR2017:01:32:24,8
93462,IN10050600,AWAITVEN,NW000464,Email,Email,17MAR2017:02:04:35,0
93509,IN10050610,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17MAR2017:03:27:27,24
93548,IN10050617,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,17MAR2017:11:46:55,2333
93549,IN10050617,AWAITVEN,NW000431,GC WAN,GC WAN,20MAR2017:15:28:46,510
93753,IN10050666,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,17MAR2017:16:24:14,6
93762,IN10050668,AWAITVEN,ESI00011,Other Activities,Other - Service Management,19MAR2017:08:24:09,7
93763,IN10050668,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,20MAR2017:12:19:29,0
93784,IN10050672,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,17MAR2017:20:00:27,0
93808,IN10050676,AWAITVEN,NW000412,Fixed Line,Fixed Line,21MAR2017:10:28:41,16
93897,IN10050697,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,18MAR2017:21:44:32,18
93941,IN10050706,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,19MAR2017:10:51:30,156
94059,IN10050736,AWAITVEN,NW000412,Fixed Line,Fixed Line,05APR2017:13:43:50,11
94270,IN10050777,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,21MAR2017:08:11:04,0
94321,IN10050789,AWAITVEN,NW000412,Fixed Line,Fixed Line,24MAR2017:10:27:35,9
94568,IN10050840,AWAITVEN,DC000128,High-performance Computing,High-performance Computing,28MAR2017:14:17:16,546
94613,IN10050856,AWAITVEN,EDC00098,Other Activities,Other - Security,28MAR2017:15:24:17,384
94671,IN10050872,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,22MAR2017:13:05:38,231
94687,IN10050876,AWAITVEN,NW000412,Fixed Line,Fixed Line,22MAR2017:11:34:13,8
94747,IN10050891,AWAITVEN,NW000414,Contact Centre,Contact Centre,22MAR2017:11:41:59,1
94760,IN10050893,AWAITVEN,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,22MAR2017:13:15:15,23
94769,IN10050894,AWAITVEN,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,24MAR2017:08:01:20,50
94779,IN10050897,AWAITVEN,NW000417,GC WAN,GC WAN,30MAR2017:10:44:26,49
94892,IN10050921,AWAITVEN,ESI00026,Other Activities,Other - Internal Services & Strategy,22MAR2017:17:34:43,37
94971,IN10050937,AWAITVEN,NW000414,Contact Centre,Contact Centre,23MAR2017:19:00:12,19
94978,IN10050938,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:54:57,0
94984,IN10050939,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:45:55,0
94990,IN10050940,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:42:39,0
94996,IN10050941,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:43:03,0
95002,IN10050942,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:43:59,0
95008,IN10050943,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:37:35,0
95014,IN10050944,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:44:25,0
95020,IN10050945,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:49:42,0
95026,IN10050946,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:38:05,0
95032,IN10050947,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:41:49,0
95038,IN10050948,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:39:01,0
95044,IN10050949,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:49:20,0
95050,IN10050950,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:39:26,0
95056,IN10050951,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:45:10,0
95059,IN10050952,AWAITVEN,NW000431,GC WAN,GC WAN,23MAR2017:11:13:14,65
95066,IN10050953,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:48:41,0
95072,IN10050954,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,31MAR2017:17:51:10,0
95078,IN10050955,AWAITVEN,NW000431,GC WAN,GC WAN,31MAR2017:17:51:57,0
95081,IN10050956,AWAITVEN,NW000431,GC WAN,GC WAN,22MAR2017:17:54:00,5
95087,IN10050957,AWAITVEN,NW000431,GC WAN,GC WAN,23MAR2017:11:26:19,0
95099,IN10050960,AWAITVEN,NW000431,GC WAN,GC WAN,23MAR2017:11:27:15,0
95115,IN10050964,AWAITVEN,NW000405,Intra-building Network Services,IBN - GC LAN,31MAR2017:17:47:17,0
95148,IN10050986,AWAITVEN,NW000459,GC WAN,GC WAN,05JUN2017:14:29:55,1046
95159,IN10050988,AWAITVEN,NW000425,GC WAN,GC WAN,29MAY2017:10:23:54,1
95381,IN10051057,AWAITVEN,NW000417,GC WAN,GC WAN,09MAY2017:16:12:43,62
95570,IN10051097,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,24MAR2017:00:01:35,69
95575,IN10051098,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,24MAR2017:00:15:46,28
95621,IN10051106,AWAITVEN,NW000414,Contact Centre,Contact Centre,24MAR2017:07:05:53,303
95626,IN10051107,AWAITVEN,NW000414,Contact Centre,Contact Centre,24MAR2017:07:04:54,6
95675,IN10051114,AWAITVEN,NW000412,Fixed Line,Fixed Line,04APR2017:09:10:27,10
95734,IN10051125,AWAITVEN,EDC00098,Other Activities,Other - Security,24MAR2017:13:46:23,101
95791,IN10051139,AWAITVEN,DC000163,Other Activities,Other - Service Management,24MAR2017:13:08:29,3
95843,IN10051150,AWAITVEN,NW000412,Fixed Line,Fixed Line,24MAR2017:18:28:54,14
95904,IN10051165,AWAITVEN,ESI00011,Other Activities,Other - Service Management,28MAR2017:12:34:51,40
95905,IN10051165,AWAITVEN,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,03APR2017:10:13:03,2
95963,IN10051179,AWAITVEN,NW000417,GC WAN,GC WAN,03APR2017:07:20:37,16
96000,IN10051187,AWAITVEN,NW000437,Fixed Line,Fixed Line,27MAR2017:10:19:31,2
