,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
51226,IN10040382,PENDING,DC000132,High-performance Computing,High-performance Computing,07OCT2016:09:36:42,7
51256,IN10040387,PENDING,NW000431,GC WAN,GC WAN,28OCT2016:12:59:15,0
51265,IN10040389,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,07OCT2016:09:31:25,2
51340,IN10040404,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,11OCT2016:14:00:08,0
51414,IN10040419,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,07OCT2016:11:21:46,5
51433,IN10040423,PENDING,DC000129,High-performance Computing,High-performance Computing,07OCT2016:10:44:43,284
51445,IN10040425,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,12OCT2016:11:43:57,2
51446,IN10040425,PENDING,DC000128,High-performance Computing,High-performance Computing,12OCT2016:12:51:32,1
51515,IN10040439,PENDING,NW000427,Email,Email,11OCT2016:10:00:00,0
51516,IN10040439,PENDING,ITS00306,Other Activities,Other - Security,11OCT2016:10:11:33,7
51539,IN10040443,PENDING,EU000203,Storage,Storage - File,31JAN2017:14:50:39,30
51585,IN10040457,PENDING,EDC00001,Midrange,Midrange - Storage and Virtualization,18OCT2016:10:25:41,137
51586,IN10040457,PENDING,ENT00006,GC WAN,GC WAN,18OCT2016:11:22:30,136
51587,IN10040457,PENDING,ESI00011,Other Activities,Other - Service Management,18OCT2016:12:53:01,135
51588,IN10040457,PENDING,ENT00023,GC WAN,GC WAN,20OCT2016:14:03:06,9
51819,IN10040509,PENDING,0,0,0,10OCT2016:10:34:36,0
51821,IN10040509,PENDING,DC000132,High-performance Computing,High-performance Computing,10OCT2016:10:35:47,0
51897,IN10040524,PENDING,NW000431,GC WAN,GC WAN,11OCT2016:07:12:16,42
51898,IN10040524,PENDING,NW000433,GC WAN,GC WAN,11OCT2016:09:03:27,0
51941,IN10040535,PENDING,NW000431,GC WAN,GC WAN,11OCT2016:06:50:23,10
51957,IN10040537,PENDING,NW000431,GC WAN,GC WAN,11OCT2016:06:55:26,2
51989,IN10040543,PENDING,NW000459,GC WAN,GC WAN,11OCT2016:11:56:09,6
52007,IN10040547,PENDING,NW000433,GC WAN,GC WAN,11OCT2016:07:46:02,1
52100,IN10040566,PENDING,SM000514,Other Activities,Other - Service Management,11OCT2016:15:59:48,18
52187,IN10040584,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,11OCT2016:15:03:35,0
52207,IN10040588,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,11OCT2016:17:57:14,8
52254,IN10040597,PENDING,NW000417,GC WAN,GC WAN,14OCT2016:13:11:14,0
52267,IN10040599,PENDING,DC000141,Middleware,Middleware,27OCT2016:15:04:47,34
52331,IN10040618,PENDING,NW000431,GC WAN,GC WAN,12OCT2016:08:38:35,43
52358,IN10040626,PENDING,NW000431,GC WAN,GC WAN,12OCT2016:13:32:22,85
52367,IN10040628,PENDING,DC000152,Middleware,Middleware,12OCT2016:11:16:24,1
52395,IN10040634,PENDING,ESI00028,Other Activities,Other - Security,13OCT2016:10:34:10,6
52534,IN10040666,PENDING,NW000431,GC WAN,GC WAN,13OCT2016:07:35:34,10
52662,IN10040694,PENDING,DC000115,Midrange,Midrange - Windows -X86,13OCT2016:13:43:14,66
52694,IN10040703,PENDING,DC000132,High-performance Computing,High-performance Computing,13OCT2016:11:17:38,0
52704,IN10040705,PENDING,DC000132,High-performance Computing,High-performance Computing,13OCT2016:12:22:45,27
52728,IN10040710,PENDING,NW000429,Email,Email,13OCT2016:15:28:56,258
52739,IN10040712,PENDING,NW000433,GC WAN,GC WAN,17OCT2016:07:48:52,0
52809,IN10040728,PENDING,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,14OCT2016:08:04:01,4
52821,IN10040730,PENDING,EDC00003,Midrange,Midrange,14OCT2016:08:17:16,0
52863,IN10040739,PENDING,NW000431,GC WAN,GC WAN,14OCT2016:07:27:46,30
52889,IN10040744,PENDING,NW000417,GC WAN,GC WAN,14OCT2016:12:06:04,2
52991,IN10040769,PENDING,ESI00011,Other Activities,Other - Service Management,15OCT2016:19:39:57,22
53047,IN10040784,PENDING,NW000427,Email,Email,15OCT2016:01:15:19,3
53055,IN10040793,PENDING,NW000427,Email,Email,15OCT2016:01:30:10,71
53060,IN10040804,PENDING,NW000427,Email,Email,15OCT2016:01:28:23,71
53100,IN10040818,PENDING,DC000152,Middleware,Middleware,15OCT2016:07:02:48,42
53117,IN10040822,PENDING,NW000427,Email,Email,15OCT2016:10:10:53,0
53148,IN10040830,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,17OCT2016:08:29:43,10
53154,IN10040832,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:21:06:25,0
53175,IN10040837,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:19:41:52,3
53205,IN10040843,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:21:05:32,0
53211,IN10040844,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,15OCT2016:21:05:58,0
53250,IN10040851,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,16OCT2016:21:49:17,2
53332,IN10040872,PENDING,DC000133,High-performance Computing,High-performance Computing,16OCT2016:10:27:13,6
53438,IN10040894,PENDING,ITS00332,Secure Remote Access,Secure Remote Access,17NOV2016:14:56:54,3
53452,IN10040899,PENDING,ITS00332,Secure Remote Access,Secure Remote Access,17NOV2016:14:55:18,3
53458,IN10040900,PENDING,ESI00011,Other Activities,Other - Service Management,18OCT2016:14:27:38,25
53474,IN10040907,PENDING,NW000431,GC WAN,GC WAN,17OCT2016:07:30:01,209
53552,IN10040928,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,19OCT2016:08:43:53,81
53568,IN10040931,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,17OCT2016:14:56:42,4
53600,IN10040938,PENDING,EDC00021,Middleware,Middleware,17OCT2016:15:16:02,4
53691,IN10040958,PENDING,DC000119,Other Activities,Other - Data Centre,04NOV2016:14:32:27,52
53731,IN10040967,PENDING,DC000155,Mainframe,Mainframe,18OCT2016:15:07:18,0
53749,IN10040971,PENDING,EDC00098,Other Activities,Other - Security,17OCT2016:13:42:42,4
53805,IN10040984,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,17OCT2016:17:23:29,7
53814,IN10040986,PENDING,NW000431,GC WAN,GC WAN,20OCT2016:07:22:45,20
53833,IN10040991,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,18OCT2016:01:02:01,12
53869,IN10040998,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,18OCT2016:04:00:35,14
53878,IN10041000,PENDING,NW000431,GC WAN,GC WAN,18OCT2016:06:34:03,10
53902,IN10041005,PENDING,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,18OCT2016:08:08:54,15
53918,IN10041008,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,18OCT2016:14:41:38,6
53944,IN10041013,PENDING,ESI00011,Other Activities,Other - Service Management,19OCT2016:12:57:01,114
53997,IN10041024,PENDING,DC000119,Other Activities,Other - Data Centre,25OCT2016:14:18:29,65
54058,IN10041036,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,18OCT2016:14:41:05,5
54067,IN10041039,PENDING,DC000119,Other Activities,Other - Data Centre,19OCT2016:09:50:53,155
54146,IN10041065,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,19OCT2016:07:52:17,2
54152,IN10041066,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,19OCT2016:07:53:48,4
54182,IN10041079,PENDING,NW000431,GC WAN,GC WAN,19OCT2016:07:35:40,0
54201,IN10041083,PENDING,NW000431,GC WAN,GC WAN,19OCT2016:07:29:07,0
54266,IN10041109,PENDING,DC000141,Middleware,Middleware,19OCT2016:10:29:21,10
54306,IN10041117,PENDING,ESI00011,Other Activities,Other - Service Management,20OCT2016:08:57:08,18
54497,IN10041169,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,19OCT2016:23:04:47,0
54577,IN10041191,PENDING,NW000431,GC WAN,GC WAN,20OCT2016:07:15:12,0
54595,IN10041194,PENDING,NW000433,GC WAN,GC WAN,20OCT2016:13:53:11,173
54630,IN10041207,PENDING,NW000414,Contact Centre,Contact Centre,20OCT2016:13:41:55,53
54634,IN10041210,PENDING,DC000152,Middleware,Middleware,20OCT2016:06:33:03,11
54723,IN10041234,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:01:26,2
54861,IN10041266,PENDING,DC000152,Middleware,Middleware,21OCT2016:08:34:23,8
54891,IN10041272,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:01:45,2
54895,IN10041273,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:02:06,2
54899,IN10041274,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:02:26,2
54903,IN10041275,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:02:47,2
54907,IN10041276,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:01:05,2
54911,IN10041277,PENDING,DC000152,Middleware,Middleware,21OCT2016:06:00:46,2
54921,IN10041279,PENDING,DC000152,Middleware,Middleware,21OCT2016:05:59:51,2
54925,IN10041280,PENDING,DC000152,Middleware,Middleware,21OCT2016:05:59:28,2
54929,IN10041281,PENDING,DC000152,Middleware,Middleware,21OCT2016:05:58:54,2
54935,IN10041282,PENDING,ENT00016,Conferencing Services,Conferencing - Videoconferencing,28OCT2016:10:44:42,0
55048,IN10041306,PENDING,NW000417,GC WAN,GC WAN,24OCT2016:07:59:32,1
55066,IN10041309,PENDING,ESI00026,Other Activities,Other - Internal Services & Strategy,24OCT2016:14:06:43,74
55172,IN10041332,PENDING,NW000417,GC WAN,GC WAN,22OCT2016:20:26:26,39
55227,IN10041343,PENDING,NW000431,GC WAN,GC WAN,25OCT2016:08:35:20,58
55238,IN10041345,PENDING,DC000133,High-performance Computing,High-performance Computing,24OCT2016:09:35:26,0
55314,IN10041360,PENDING,NW000431,GC WAN,GC WAN,25OCT2016:10:58:47,0
55327,IN10041362,PENDING,DC000141,Middleware,Middleware,24OCT2016:08:30:59,10
55419,IN10041380,PENDING,DC000155,Mainframe,Mainframe,24OCT2016:09:16:27,0
55456,IN10041391,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,24OCT2016:09:29:52,0
55533,IN10041406,PENDING,EU000202,Distributed Print,Distributed Print,01NOV2016:10:52:35,0
55540,IN10041408,PENDING,DC000156,Midrange,Midrange - Windows -X86,26OCT2016:06:47:31,0
55589,IN10041420,PENDING,DC000156,Midrange,Midrange - Windows -X86,02NOV2016:12:27:01,0
55594,IN10041421,PENDING,NW000429,Email,Email,01NOV2016:09:29:30,73
55642,IN10041434,PENDING,DC000133,High-performance Computing,High-performance Computing,24OCT2016:21:04:02,28
55748,IN10041455,PENDING,DC000152,Middleware,Middleware,25OCT2016:14:03:52,5
55762,IN10041458,PENDING,NW000433,GC WAN,GC WAN,25OCT2016:11:52:29,0
55787,IN10041466,PENDING,ENT00003,Intra-building Network Services,IBN - Data Centre Network,14NOV2016:09:14:34,602
55788,IN10041466,PENDING,NW000400,Intra-building Network Services,IBN - Data Centre Network,22NOV2016:10:54:05,540
55789,IN10041466,PENDING,NW000401,Intra-building Network Services,IBN - Data Centre Network,22NOV2016:11:00:55,540
55800,IN10041468,PENDING,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,26OCT2016:14:12:25,7
55806,IN10041470,PENDING,ESI00026,Other Activities,Other - Internal Services & Strategy,10NOV2016:14:34:58,92
55837,IN10041478,PENDING,ESI00012,Other Activities,Other - Service Management,03NOV2016:10:53:11,206
55918,IN10041495,PENDING,NW000412,Fixed Line,Fixed Line,27OCT2016:14:27:56,115
55927,IN10041497,PENDING,NW000417,GC WAN,GC WAN,27OCT2016:07:05:42,99
55937,IN10041498,PENDING,NW000417,GC WAN,GC WAN,07NOV2016:08:45:02,368
55947,IN10041500,PENDING,NW000459,GC WAN,GC WAN,26OCT2016:08:53:59,11
55959,IN10041502,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,26OCT2016:08:08:55,33
55965,IN10041503,PENDING,EU000203,Storage,Storage - File,26OCT2016:10:23:50,9
55979,IN10041506,PENDING,NW000431,GC WAN,GC WAN,26OCT2016:07:20:13,0
55985,IN10041507,PENDING,NW000428,Email,Email,27OCT2016:12:17:46,0
56008,IN10041512,PENDING,EU000203,Storage,Storage - File,26OCT2016:11:07:13,1
56046,IN10041535,PENDING,EU000202,Distributed Print,Distributed Print,26OCT2016:10:08:29,1
56097,IN10041547,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,27OCT2016:15:40:33,17
56157,IN10041560,PENDING,SM000542,Other Activities,Other - Service Management,07NOV2016:12:04:24,6
56158,IN10041560,PENDING,ESI00054,Other Activities,Other - Service Management,07NOV2016:13:13:08,0
56197,IN10041571,PENDING,0,0,0,26OCT2016:16:47:45,0
56326,IN10041595,PENDING,EU000203,Storage,Storage - File,27OCT2016:09:15:07,0
56333,IN10041596,PENDING,DC000119,Other Activities,Other - Data Centre,14NOV2016:10:14:38,0
56349,IN10041599,PENDING,NW000417,GC WAN,GC WAN,27OCT2016:07:00:33,10
56367,IN10041602,PENDING,EU000203,Storage,Storage - File,27OCT2016:08:50:26,1
56384,IN10041605,PENDING,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,14NOV2016:12:00:00,13
56449,IN10041617,PENDING,NW000431,GC WAN,GC WAN,27OCT2016:09:48:20,34
56454,IN10041618,PENDING,NW000408,Fixed Line,Fixed - VoIP,04NOV2016:14:29:15,367
56455,IN10041618,PENDING,NW000410,Conferencing Services,Conferencing - Videoconferencing,08NOV2016:08:41:16,83
56542,IN10041637,PENDING,ESI00026,Other Activities,Other - Internal Services & Strategy,10NOV2016:14:34:33,472
56543,IN10041637,PENDING,SM000542,Other Activities,Other - Service Management,22NOV2016:10:00:45,407
56544,IN10041637,PENDING,SM000515,Other Activities,Other - Service Management,22NOV2016:14:25:24,464
56571,IN10041640,PENDING,ESI00011,Other Activities,Other - Service Management,10JAN2017:13:05:14,100
56615,IN10041648,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,08NOV2016:13:56:28,79
56623,IN10041649,PENDING,NW000417,GC WAN,GC WAN,28OCT2016:08:13:32,0
56634,IN10041651,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,27OCT2016:16:44:20,1
56678,IN10041659,PENDING,DC000155,Mainframe,Mainframe,07NOV2016:09:10:24,0
56766,IN10041676,PENDING,DC000115,Midrange,Midrange - Windows -X86,03NOV2016:14:25:51,54
56770,IN10041677,PENDING,DC000115,Midrange,Midrange - Windows -X86,28OCT2016:11:58:30,7
56774,IN10041678,PENDING,DC000152,Middleware,Middleware,28OCT2016:07:11:45,2
56781,IN10041679,PENDING,ESI00011,Other Activities,Other - Service Management,28OCT2016:11:04:25,99
56782,IN10041679,PENDING,NW000408,Fixed Line,Fixed - VoIP,28OCT2016:13:18:36,96
56791,IN10041683,PENDING,NW000431,GC WAN,GC WAN,04NOV2016:09:57:31,2
56865,IN10041702,PENDING,ITS00332,Secure Remote Access,Secure Remote Access,31OCT2016:07:26:35,1
56894,IN10041709,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,07NOV2016:11:40:11,347
56895,IN10041709,PENDING,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,09NOV2016:10:41:45,22
56905,IN10041710,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,08NOV2016:08:37:49,57
56906,IN10041710,PENDING,ESI00011,Other Activities,Other - Service Management,08NOV2016:08:52:08,21
56913,IN10041711,PENDING,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,28OCT2016:14:32:24,0
56943,IN10041719,PENDING,DC000152,Middleware,Middleware,28OCT2016:16:19:10,3
57101,IN10041756,PENDING,NW000431,GC WAN,GC WAN,31OCT2016:09:13:58,69
57113,IN10041759,PENDING,NW000431,GC WAN,GC WAN,31OCT2016:06:22:26,0
57122,IN10041761,PENDING,ITS00306,Other Activities,Other - Security,30OCT2016:06:30:28,30
57123,IN10041761,PENDING,DC000101,Other Activities,Other - Service Management,30OCT2016:06:33:15,30
57124,IN10041761,PENDING,ESI00011,Other Activities,Other - Service Management,31OCT2016:07:53:13,29
57125,IN10041761,PENDING,ITS00307,Secure Remote Access,Secure Remote Access,02NOV2016:14:39:54,3
57153,IN10041767,PENDING,ITS00332,Secure Remote Access,Secure Remote Access,31OCT2016:08:26:35,0
57189,IN10041774,PENDING,NW000431,GC WAN,GC WAN,31OCT2016:06:21:06,0
57261,IN10041789,PENDING,NW000417,GC WAN,GC WAN,07NOV2016:08:47:08,318
57345,IN10041810,PENDING,ITS00309,Secure Remote Access,Secure Remote Access,10NOV2016:10:38:34,378
57506,IN10041852,PENDING,EDC00002,Midrange,Midrange - Windows -X86,31OCT2016:16:31:55,11
57538,IN10041858,PENDING,NW000417,GC WAN,GC WAN,01NOV2016:08:18:52,5
57551,IN10041861,PENDING,DC000152,Middleware,Middleware,01NOV2016:14:41:53,16
57556,IN10041864,PENDING,DC000152,Middleware,Middleware,01NOV2016:06:47:29,1
57564,IN10041881,PENDING,DC000152,Middleware,Middleware,01NOV2016:08:30:09,1
57569,IN10041882,PENDING,DC000115,Midrange,Midrange - Windows -X86,01NOV2016:14:59:21,0
57600,IN10041889,PENDING,DC000152,Middleware,Middleware,01NOV2016:10:20:45,0
57689,IN10041916,PENDING,DC000163,Other Activities,Other - Service Management,04NOV2016:13:41:44,0
57690,IN10041916,PENDING,DC000133,High-performance Computing,High-performance Computing,04NOV2016:13:42:56,0
57708,IN10041921,PENDING,NW000417,GC WAN,GC WAN,04NOV2016:11:02:25,250
57722,IN10041923,PENDING,DC000117,Storage,Storage,03NOV2016:09:33:51,1
57727,IN10041925,PENDING,DC000133,High-performance Computing,High-performance Computing,01NOV2016:16:50:02,5
57815,IN10041944,PENDING,DC000115,Midrange,Midrange - Windows -X86,03NOV2016:16:13:12,0
57820,IN10041945,PENDING,DC000163,Other Activities,Other - Service Management,02NOV2016:00:26:47,2
57821,IN10041945,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,02NOV2016:01:48:00,0
57833,IN10041947,PENDING,DC000115,Midrange,Midrange - Windows -X86,02NOV2016:03:01:43,4
57846,IN10041950,PENDING,NW000431,GC WAN,GC WAN,02NOV2016:07:26:12,0
57851,IN10041952,PENDING,NW000431,GC WAN,GC WAN,02NOV2016:06:57:53,0
57881,IN10041958,PENDING,DC000152,Middleware,Middleware,02NOV2016:06:55:24,0
57886,IN10041959,PENDING,DC000152,Middleware,Middleware,02NOV2016:06:55:42,0
57891,IN10041960,PENDING,DC000152,Middleware,Middleware,02NOV2016:06:56:02,0
57922,IN10041968,PENDING,DC000115,Midrange,Midrange - Windows -X86,02NOV2016:13:46:29,0
57942,IN10041972,PENDING,DC000152,Middleware,Middleware,02NOV2016:15:16:05,10
58000,IN10041986,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,07NOV2016:10:30:35,0
58061,IN10041999,PENDING,NW000414,Contact Centre,Contact Centre,08NOV2016:12:01:54,86
58092,IN10042006,PENDING,ITS00313,Internal Credential Management (ICM),Internal Credential Management (ICM),03NOV2016:16:59:18,58
58492,IN10042094,PENDING,DC000128,High-performance Computing,High-performance Computing,04NOV2016:09:58:10,7
58525,IN10042101,PENDING,DC000133,High-performance Computing,High-performance Computing,03NOV2016:23:02:53,0
58624,IN10042121,PENDING,NW000429,Email,Email,17NOV2016:07:57:27,106
58651,IN10042127,PENDING,DC000113,Midrange,Midrange,01DEC2016:11:18:00,275
58672,IN10042133,PENDING,DC000152,Middleware,Middleware,04NOV2016:12:55:31,0
58679,IN10042135,PENDING,DC000152,Middleware,Middleware,04NOV2016:12:55:05,0
58787,IN10042161,PENDING,DC000152,Middleware,Middleware,04NOV2016:22:10:12,0
58810,IN10042167,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,05NOV2016:13:18:56,41
58811,IN10042167,PENDING,ESI00011,Other Activities,Other - Service Management,05NOV2016:17:31:49,41
58874,IN10042178,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,05NOV2016:13:11:07,41
58875,IN10042178,PENDING,ESI00011,Other Activities,Other - Service Management,05NOV2016:17:30:12,41
58910,IN10042185,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,09NOV2016:11:11:30,0
58918,IN10042186,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,08NOV2016:09:56:13,103
59063,IN10042219,PENDING,NW000433,GC WAN,GC WAN,07NOV2016:07:00:45,4
59088,IN10042224,PENDING,NW000433,GC WAN,GC WAN,07NOV2016:07:12:23,2
59228,IN10042255,PENDING,EU000203,Storage,Storage - File,07NOV2016:10:05:39,1
59358,IN10042289,PENDING,DC000152,Middleware,Middleware,07NOV2016:16:14:19,1
59561,IN10042335,PENDING,ESI00028,Other Activities,Other - Security,16NOV2016:08:22:08,0
59674,IN10042357,PENDING,EDC00098,Other Activities,Other - Security,08NOV2016:13:44:46,84
59705,IN10042364,PENDING,NW000431,GC WAN,GC WAN,10NOV2016:08:02:42,0
59769,IN10042376,PENDING,NW000433,GC WAN,GC WAN,08NOV2016:20:55:23,10
59861,IN10042399,PENDING,DC000115,Midrange,Midrange - Windows -X86,22NOV2016:11:43:42,72
60028,IN10042440,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,10NOV2016:01:08:38,13
60029,IN10042440,PENDING,DC000128,High-performance Computing,High-performance Computing,18NOV2016:11:24:49,4
60052,IN10042444,PENDING,NW000417,GC WAN,GC WAN,10NOV2016:01:05:05,10
60071,IN10042448,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,10NOV2016:07:59:44,14
60099,IN10042455,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,10NOV2016:08:11:17,4
60104,IN10042456,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,10NOV2016:08:10:22,5
60109,IN10042458,PENDING,DC000141,Middleware,Middleware,01DEC2016:13:29:21,0
60132,IN10042462,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,10NOV2016:09:24:43,0
60143,IN10042466,PENDING,NW000433,GC WAN,GC WAN,10NOV2016:10:15:10,2
60227,IN10042486,PENDING,EDC00098,Other Activities,Other - Security,10NOV2016:14:57:55,16
60235,IN10042487,PENDING,ITS00332,Secure Remote Access,Secure Remote Access,17NOV2016:15:24:12,1
60272,IN10042495,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,10NOV2016:18:59:19,0
60409,IN10042527,PENDING,NW000452,Intra-building Network Services,IBN - GC LAN,23NOV2016:10:34:17,0
60432,IN10042532,PENDING,EU000203,Storage,Storage - File,18NOV2016:11:52:53,7
60593,IN10042581,PENDING,NW000431,GC WAN,GC WAN,14NOV2016:07:25:55,2
60611,IN10042586,PENDING,NW000431,GC WAN,GC WAN,14NOV2016:09:30:37,59
60616,IN10042587,PENDING,NW000417,GC WAN,GC WAN,12NOV2016:12:40:25,0
60631,IN10042591,PENDING,NW000433,GC WAN,GC WAN,14NOV2016:07:09:53,0
60655,IN10042596,PENDING,NW000433,GC WAN,GC WAN,14NOV2016:07:10:55,0
60759,IN10042621,PENDING,NW000433,GC WAN,GC WAN,14NOV2016:07:09:01,0
60768,IN10042623,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,13NOV2016:14:21:17,2
60806,IN10042630,PENDING,DC000141,Middleware,Middleware,01DEC2016:14:04:58,0
60849,IN10042639,PENDING,DC000141,Middleware,Middleware,15NOV2016:14:32:17,0
60854,IN10042640,PENDING,NW000433,GC WAN,GC WAN,14NOV2016:07:20:20,9
60919,IN10042652,PENDING,ITS00307,Secure Remote Access,Secure Remote Access,15NOV2016:13:17:06,8
60971,IN10042663,PENDING,NW000431,GC WAN,GC WAN,14NOV2016:09:19:27,0
60997,IN10042668,PENDING,DC000115,Midrange,Midrange - Windows -X86,14NOV2016:11:07:12,19
61073,IN10042688,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,16NOV2016:08:54:35,1
61218,IN10042716,PENDING,NW000431,GC WAN,GC WAN,15NOV2016:07:24:36,9
61230,IN10042719,PENDING,NW000431,GC WAN,GC WAN,15NOV2016:07:28:25,9
61263,IN10042729,PENDING,NW000452,Intra-building Network Services,IBN - GC LAN,18NOV2016:10:53:23,65
61277,IN10042731,PENDING,NW000452,Intra-building Network Services,IBN - GC LAN,18NOV2016:10:55:34,62
61302,IN10042737,PENDING,DC000152,Middleware,Middleware,16NOV2016:14:35:18,25
61436,IN10042765,PENDING,NW000414,Contact Centre,Contact Centre,17NOV2016:11:18:49,0
61488,IN10042779,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,15NOV2016:22:07:52,3
61489,IN10042779,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,16NOV2016:10:40:40,0
61533,IN10042789,PENDING,NW000429,Email,Email,21NOV2016:15:01:04,20
61547,IN10042792,PENDING,NW000417,GC WAN,GC WAN,16NOV2016:13:39:55,237
61548,IN10042792,PENDING,ESI00028,Other Activities,Other - Security,18NOV2016:11:49:28,219
61576,IN10042799,PENDING,NW000417,GC WAN,GC WAN,16NOV2016:13:30:03,3
61581,IN10042800,PENDING,NW000417,GC WAN,GC WAN,16NOV2016:13:31:05,3
61724,IN10042839,PENDING,NW000414,Contact Centre,Contact Centre,16NOV2016:13:46:38,35
61768,IN10042848,PENDING,EDC00002,Midrange,Midrange - Windows -X86,17NOV2016:12:52:23,0
61809,IN10042856,PENDING,NW000431,GC WAN,GC WAN,17NOV2016:06:27:16,7
61853,IN10042866,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:31:26,3
61858,IN10042867,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:34:31,3
61863,IN10042868,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:36:46,3
61868,IN10042869,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:44:37,3
61873,IN10042870,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:46:09,3
61878,IN10042871,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:47:11,3
61883,IN10042872,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,16NOV2016:20:49:42,3
61949,IN10042885,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,21NOV2016:08:48:04,5
61982,IN10042889,PENDING,NW000414,Contact Centre,Contact Centre,17NOV2016:12:09:48,374
62015,IN10042895,PENDING,NW000431,GC WAN,GC WAN,17NOV2016:06:20:32,4
62042,IN10042902,PENDING,ESI00011,Other Activities,Other - Service Management,29NOV2016:14:42:49,6
62043,IN10042902,PENDING,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),30NOV2016:10:57:37,0
62183,IN10042934,PENDING,EDC00010,Directory Services,Directory Services,18NOV2016:15:33:38,12
62203,IN10042938,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,18NOV2016:11:03:38,0
62208,IN10042939,PENDING,NW000431,GC WAN,GC WAN,21NOV2016:08:17:02,0
62258,IN10042949,PENDING,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,21NOV2016:16:29:52,23
62264,IN10042950,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,17NOV2016:23:15:13,2
