,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
72488,IN10045364,AWAITCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,03JAN2017:10:08:44,48
72550,IN10045377,AWAITCUS,DC000156,Midrange,Midrange - Windows -X86,28DEC2016:11:16:16,0
72589,IN10045385,AWAITCUS,NW000427,Email,Email,28DEC2016:12:27:21,112
72605,IN10045388,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:09:46:48,2
72645,IN10045396,AWAITCUS,NW000433,GC WAN,GC WAN,29DEC2016:10:56:58,34
72682,IN10045404,AWAITCUS,NW000412,Fixed Line,Fixed Line,24JAN2017:09:19:01,4
72683,IN10045404,AWAITCUS,NW000439,Fixed Line,Fixed - VoIP,24JAN2017:13:03:12,0
72691,IN10045406,AWAITCUS,ESI00011,Other Activities,Other - Service Management,15FEB2017:15:09:22,16
72697,IN10045407,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,05JAN2017:09:12:08,37
72801,IN10045430,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,29DEC2016:10:34:30,47
72884,IN10045448,AWAITCUS,NW000412,Fixed Line,Fixed Line,04JAN2017:07:38:14,1
72900,IN10045453,AWAITCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,03JAN2017:10:29:43,0
72911,IN10045455,AWAITCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,29DEC2016:22:43:56,2
72994,IN10045594,AWAITCUS,NW000429,Email,Email,30DEC2016:08:46:12,2
73062,IN10045616,AWAITCUS,DC000141,Middleware,Middleware,06FEB2017:17:14:09,35
73072,IN10045618,AWAITCUS,EU000202,Distributed Print,Distributed Print,03JAN2017:13:57:54,5
73291,IN10045667,AWAITCUS,NW000417,GC WAN,GC WAN,03JAN2017:10:03:16,2
73365,IN10045684,AWAITCUS,DC000152,Middleware,Middleware,11JAN2017:15:50:18,70
73371,IN10045685,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,05JAN2017:08:22:58,143
73377,IN10045686,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,05JAN2017:08:22:07,71
73385,IN10045688,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,24JAN2017:10:47:37,0
73412,IN10045693,AWAITCUS,EU000202,Distributed Print,Distributed Print,03JAN2017:13:28:25,0
73511,IN10045712,AWAITCUS,ESI00011,Other Activities,Other - Service Management,04JAN2017:07:37:56,9
73638,IN10045743,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,04JAN2017:08:19:09,0
73651,IN10045745,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10JAN2017:15:50:19,74
73784,IN10045775,AWAITCUS,NW000433,GC WAN,GC WAN,04JAN2017:15:04:07,1
73862,IN10045793,AWAITCUS,ESI00028,Other Activities,Other - Security,04JAN2017:17:12:39,3
73938,IN10045806,AWAITCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,11JAN2017:11:00:00,23
74091,IN10045841,AWAITCUS,NW000412,Fixed Line,Fixed Line,06JAN2017:06:32:16,13
74097,IN10045842,AWAITCUS,NW000412,Fixed Line,Fixed Line,05JAN2017:16:53:25,17
74107,IN10045844,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,06JAN2017:09:44:36,127
74119,IN10045849,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,16JAN2017:09:30:27,19
74125,IN10045850,AWAITCUS,EDC00009,Midrange,Midrange,06JAN2017:10:13:04,12
74160,IN10045860,AWAITCUS,NW000412,Fixed Line,Fixed Line,10JAN2017:05:57:52,3
74218,IN10045871,AWAITCUS,ITS00306,Other Activities,Other - Security,09JAN2017:09:14:16,19
74219,IN10045871,AWAITCUS,ITS00326,Other Activities,Other - Security,10JAN2017:09:53:22,1
74362,IN10045908,AWAITCUS,NW000434,Fixed Line,Fixed Line,09JAN2017:13:59:08,27
74369,IN10045909,AWAITCUS,EDC00010,Directory Services,Directory Services,16JAN2017:15:51:36,85
74410,IN10045917,AWAITCUS,NW000412,Fixed Line,Fixed Line,09JAN2017:07:15:57,34
74419,IN10045919,AWAITCUS,NW000412,Fixed Line,Fixed Line,09JAN2017:08:05:59,0
74424,IN10045920,AWAITCUS,NW000412,Fixed Line,Fixed Line,09JAN2017:08:23:11,32
74433,IN10045922,AWAITCUS,NW000412,Fixed Line,Fixed Line,16JAN2017:10:22:54,184
74480,IN10045933,AWAITCUS,EDC00003,Midrange,Midrange,09JAN2017:14:53:18,115
74662,IN10045980,AWAITCUS,NW000417,GC WAN,GC WAN,09JAN2017:09:33:35,19
74732,IN10045996,AWAITCUS,ENT00009,Mobile Devices,Mobile Devices,01FEB2017:12:57:11,15
74809,IN10046013,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10JAN2017:07:38:22,196
74810,IN10046013,AWAITCUS,NW000429,Email,Email,11JAN2017:14:37:07,0
74842,IN10046021,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,10JAN2017:10:08:28,11
74890,IN10046031,AWAITCUS,NW000433,GC WAN,GC WAN,10JAN2017:08:44:15,2
75141,IN10046088,AWAITCUS,NW000427,Email,Email,31JAN2017:13:39:27,1
75246,IN10046119,AWAITCUS,NW000433,GC WAN,GC WAN,11JAN2017:07:56:24,0
75342,IN10046142,AWAITCUS,DC000113,Midrange,Midrange,11JAN2017:12:32:01,177
75387,IN10046154,AWAITCUS,NW000412,Fixed Line,Fixed Line,07FEB2017:11:00:15,32
75413,IN10046160,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,24JAN2017:10:50:32,0
75496,IN10046180,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:09:50:28,81
75568,IN10046196,AWAITCUS,NW000412,Fixed Line,Fixed Line,12JAN2017:10:08:05,0
75573,IN10046197,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),12JAN2017:07:25:20,0
75585,IN10046198,AWAITCUS,ITS00306,Other Activities,Other - Security,31JAN2017:13:59:25,55
75615,IN10046205,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:09:51:55,174
75728,IN10046229,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,12JAN2017:16:27:24,3
75742,IN10046232,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,13JAN2017:07:21:29,5
75774,IN10046241,AWAITCUS,NW000427,Email,Email,13JAN2017:08:20:09,7
75798,IN10046248,AWAITCUS,NW000429,Email,Email,17JAN2017:11:45:01,121
75799,IN10046248,AWAITCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,18JAN2017:10:07:52,0
75948,IN10046279,AWAITCUS,NW000412,Fixed Line,Fixed Line,24JAN2017:18:04:42,35
76012,IN10046296,AWAITCUS,0,0,0,13JAN2017:16:49:40,0
76185,IN10046341,AWAITCUS,NW000427,Email,Email,16JAN2017:09:40:23,27
76205,IN10046345,AWAITCUS,NW000429,Email,Email,17JAN2017:07:03:20,5
76218,IN10046347,AWAITCUS,DC000119,Other Activities,Other - Data Centre,16JAN2017:15:00:10,9
76231,IN10046349,AWAITCUS,NW000429,Email,Email,17JAN2017:07:39:19,3
76545,IN10046437,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,17JAN2017:15:50:23,0
76568,IN10046442,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:08:18:14,18
76581,IN10046444,AWAITCUS,ESI00011,Other Activities,Other - Service Management,18JAN2017:09:53:46,3
76593,IN10046447,AWAITCUS,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,20JAN2017:12:48:14,16
76639,IN10046458,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17JAN2017:09:49:15,10
76674,IN10046465,AWAITCUS,DC000128,High-performance Computing,High-performance Computing,20JAN2017:13:36:40,511
76704,IN10046471,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:08:06:13,133
76729,IN10046477,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,17JAN2017:16:10:55,57
76744,IN10046481,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:07:55:42,106
76745,IN10046481,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02FEB2017:16:08:39,8
76746,IN10046481,AWAITCUS,NW000429,Email,Email,03FEB2017:09:14:22,0
76786,IN10046488,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,17JAN2017:16:09:07,5
76897,IN10046514,AWAITCUS,NW000414,Contact Centre,Contact Centre,02FEB2017:10:10:28,83
77001,IN10046540,AWAITCUS,NW000412,Fixed Line,Fixed Line,23JAN2017:12:28:52,812
77022,IN10046548,AWAITCUS,ESI00011,Other Activities,Other - Service Management,19JAN2017:11:10:15,140
77056,IN10046556,AWAITCUS,EDC00010,Directory Services,Directory Services,23JAN2017:09:52:16,54
77076,IN10046561,AWAITCUS,NW000445,Intra-building Network Services,IBN - GC LAN,03FEB2017:11:18:33,411
77077,IN10046561,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17FEB2017:07:34:54,314
77078,IN10046561,AWAITCUS,ITS00312,Internal Credential Management (ICM),Internal Credential Management (ICM),24FEB2017:16:15:37,256
77147,IN10046577,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,23JAN2017:11:20:30,293
77148,IN10046577,AWAITCUS,NW000417,GC WAN,GC WAN,24JAN2017:08:56:52,285
77183,IN10046584,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:08:26:57,111
77203,IN10046589,AWAITCUS,DC000141,Middleware,Middleware,19JAN2017:13:13:00,24
77205,IN10046589,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:09:55:33,81
77220,IN10046592,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,19JAN2017:09:23:52,119
77399,IN10046634,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,20JAN2017:08:19:42,10
77427,IN10046640,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:08:32:57,5
77428,IN10046640,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),20JAN2017:13:02:47,0
77444,IN10046643,AWAITCUS,NW000417,GC WAN,GC WAN,23FEB2017:13:09:31,1356
77451,IN10046644,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20JAN2017:07:51:50,15
77452,IN10046644,AWAITCUS,NW000412,Fixed Line,Fixed Line,20JAN2017:10:36:00,0
77473,IN10046648,AWAITCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,19JAN2017:20:17:03,2
77563,IN10046665,AWAITCUS,ITS00322,Directory Services,Directory Services,27JAN2017:09:24:59,29
77598,IN10046672,AWAITCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,20JAN2017:09:46:50,9
77623,IN10046680,AWAITCUS,EU000202,Distributed Print,Distributed Print,20JAN2017:11:28:59,0
77645,IN10046684,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,20JAN2017:13:10:07,107
77646,IN10046684,AWAITCUS,EDC00066,Other Activities,Other - Service Management,20JAN2017:13:52:06,106
77647,IN10046684,AWAITCUS,ESI00028,Other Activities,Other - Security,20JAN2017:14:16:05,0
77687,IN10046692,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,27JAN2017:11:30:51,119
77692,IN10046693,AWAITCUS,NW000412,Fixed Line,Fixed Line,30JAN2017:15:09:39,19
77814,IN10046718,AWAITCUS,NW000412,Fixed Line,Fixed Line,02FEB2017:13:59:00,17
77937,IN10046748,AWAITCUS,DC000119,Other Activities,Other - Data Centre,25JAN2017:14:57:21,22
78133,IN10046796,AWAITCUS,SM000502,Other Activities,Other - Service Management,01FEB2017:08:57:45,286
78185,IN10046808,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,23JAN2017:13:45:42,116
78186,IN10046808,AWAITCUS,ESI00011,Other Activities,Other - Service Management,23JAN2017:13:45:56,116
78192,IN10046809,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:10:36:12,106
78193,IN10046809,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),30JAN2017:15:14:48,91
78330,IN10046840,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:10:40:24,131
78396,IN10046856,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24JAN2017:11:29:55,230
78422,IN10046860,AWAITCUS,EDC00003,Midrange,Midrange,24JAN2017:11:24:28,7
78477,IN10046875,AWAITCUS,NW000412,Fixed Line,Fixed Line,24JAN2017:14:16:26,0
78597,IN10046903,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11MAY2017:14:00:24,498
78598,IN10046903,AWAITCUS,ITS00306,Other Activities,Other - Security,16MAY2017:07:38:50,0
78613,IN10046906,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:10:43:38,131
78622,IN10046908,AWAITCUS,NW000412,Fixed Line,Fixed Line,25JAN2017:09:30:37,4
78639,IN10046912,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03FEB2017:12:17:11,150
78662,IN10046918,AWAITCUS,EDC00002,Midrange,Midrange - Windows -X86,24JAN2017:22:10:36,103
78663,IN10046918,AWAITCUS,ESI00011,Other Activities,Other - Service Management,24JAN2017:22:11:06,103
78696,IN10046925,AWAITCUS,NW000412,Fixed Line,Fixed Line,25JAN2017:19:23:05,55
78728,IN10046932,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07MAR2017:08:28:20,7
78780,IN10046943,AWAITCUS,ESI00011,Other Activities,Other - Service Management,11FEB2017:22:31:47,0
78869,IN10046963,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,01FEB2017:09:56:35,216
78870,IN10046963,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAR2017:09:29:44,17
78985,IN10046989,AWAITCUS,NW000412,Fixed Line,Fixed Line,30JAN2017:11:39:04,1
78999,IN10046991,AWAITCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,26JAN2017:07:24:18,21
79026,IN10046995,AWAITCUS,NW000403,Intra-building Network Services,IBN - GC LAN,26JAN2017:08:28:55,63
79054,IN10047000,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,30MAR2017:10:07:40,164
79097,IN10047009,AWAITCUS,NW000412,Fixed Line,Fixed Line,26JAN2017:12:05:14,0
79140,IN10047018,AWAITCUS,ESI00011,Other Activities,Other - Service Management,27JAN2017:08:39:06,3
79193,IN10047030,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,30JAN2017:10:18:21,0
79231,IN10047039,AWAITCUS,ESI00028,Other Activities,Other - Security,01FEB2017:12:39:57,1
79372,IN10047074,AWAITCUS,NW000417,GC WAN,GC WAN,26JAN2017:15:43:46,3
79392,IN10047088,AWAITCUS,NW000417,GC WAN,GC WAN,26JAN2017:15:45:06,9
79534,IN10047140,AWAITCUS,ITS00335,Email,Email,21FEB2017:15:09:23,297
79535,IN10047140,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03APR2017:14:18:12,8
79585,IN10047153,AWAITCUS,DC000113,Midrange,Midrange,27JAN2017:15:38:36,25
79599,IN10047156,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,27JAN2017:16:28:22,66
79611,IN10047158,AWAITCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,27JAN2017:19:53:11,0
79612,IN10047158,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,27JAN2017:23:17:46,0
79668,IN10047169,AWAITCUS,EDC00089,Email,Email,03FEB2017:12:16:00,26
80017,IN10047258,AWAITCUS,NW000412,Fixed Line,Fixed Line,01FEB2017:15:06:47,0
80133,IN10047391,AWAITCUS,NW000412,Fixed Line,Fixed Line,31JAN2017:15:20:56,1
80176,IN10047447,AWAITCUS,NW000414,Contact Centre,Contact Centre,02FEB2017:10:14:57,74
80210,IN10047458,AWAITCUS,NW000405,Intra-building Network Services,IBN - GC LAN,01FEB2017:10:54:06,0
80488,IN10047517,AWAITCUS,DC000131,High-performance Computing,High-performance Computing,06FEB2017:10:33:13,29
80558,IN10047533,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20FEB2017:10:13:25,40
80627,IN10047548,AWAITCUS,EDC00014,Midrange,Midrange,02FEB2017:07:53:52,2
80656,IN10047553,AWAITCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,03FEB2017:11:34:20,77
80769,IN10047581,AWAITCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,07FEB2017:09:09:37,360
80859,IN10047598,AWAITCUS,ESI00011,Other Activities,Other - Service Management,01MAR2017:12:38:31,101
80880,IN10047601,AWAITCUS,NW000419,Satellite,Satellite,02FEB2017:13:21:31,418
80885,IN10047602,AWAITCUS,NW000412,Fixed Line,Fixed Line,03FEB2017:11:20:23,11
80900,IN10047605,AWAITCUS,NW000445,Intra-building Network Services,IBN - GC LAN,03FEB2017:11:59:40,7
80904,IN10047605,AWAITCUS,ITS00306,Other Activities,Other - Security,17FEB2017:15:27:00,654
80905,IN10047605,AWAITCUS,DC000140,Database,Database,13APR2017:11:56:25,0
80921,IN10047607,AWAITCUS,DC000141,Middleware,Middleware,02FEB2017:09:52:45,160
80922,IN10047607,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06FEB2017:14:23:57,136
80980,IN10047620,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,08FEB2017:09:02:30,22
80992,IN10047622,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,07FEB2017:11:31:29,0
81096,IN10047643,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,03FEB2017:08:29:42,503
81097,IN10047643,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,17MAR2017:10:26:18,201
81115,IN10047645,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10MAR2017:15:40:19,29
81121,IN10047646,AWAITCUS,DC000113,Midrange,Midrange,28FEB2017:07:23:22,87
81122,IN10047646,AWAITCUS,DC000134,High-performance Computing,High-performance Computing,07MAR2017:15:10:37,30
81151,IN10047652,AWAITCUS,EDC00021,Middleware,Middleware,02FEB2017:15:17:44,15
81164,IN10047654,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28FEB2017:13:34:17,4
81248,IN10047675,AWAITCUS,EDC00010,Directory Services,Directory Services,10FEB2017:14:52:17,99
81266,IN10047678,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07FEB2017:07:54:29,54
81276,IN10047681,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03FEB2017:08:01:08,35
81287,IN10047683,AWAITCUS,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,06FEB2017:10:54:51,7
81312,IN10047687,AWAITCUS,NW000420,Intra-building Network Services,Intra-building Network Services,03FEB2017:16:26:08,89
81342,IN10047695,AWAITCUS,EDC00010,Directory Services,Directory Services,03FEB2017:21:16:49,0
81355,IN10047697,AWAITCUS,ESI00011,Other Activities,Other - Service Management,20FEB2017:10:22:18,174
81356,IN10047697,AWAITCUS,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),24FEB2017:12:17:13,0
81450,IN10047732,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,07FEB2017:13:02:49,48
81514,IN10047745,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03FEB2017:15:34:14,60
81526,IN10047747,AWAITCUS,NW000414,Contact Centre,Contact Centre,14FEB2017:14:02:26,1375
81533,IN10047748,AWAITCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,07FEB2017:07:44:09,1531
81538,IN10047749,AWAITCUS,NW000412,Fixed Line,Fixed Line,06FEB2017:13:30:24,4
81601,IN10047762,AWAITCUS,EU000202,Distributed Print,Distributed Print,07FEB2017:16:33:44,9
81647,IN10047774,AWAITCUS,SM000501,Other Activities,Other - Service Management,13FEB2017:08:15:48,150
81676,IN10047779,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17FEB2017:12:59:18,401
81677,IN10047779,AWAITCUS,NW000428,Email,Email,14MAR2017:19:04:39,0
81721,IN10047788,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06FEB2017:07:08:37,22
81749,IN10047795,AWAITCUS,DC000163,Other Activities,Other - Service Management,05FEB2017:01:29:24,0
81777,IN10047801,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,06APR2017:12:46:56,362
81778,IN10047801,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06APR2017:14:31:36,360
81779,IN10047801,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,10APR2017:13:00:21,341
81786,IN10047802,AWAITCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,05FEB2017:12:03:17,2
81792,IN10047803,AWAITCUS,DC000132,High-performance Computing,High-performance Computing,05FEB2017:01:27:08,24
81889,IN10047824,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07FEB2017:07:51:54,418
81890,IN10047824,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,09FEB2017:12:24:43,0
81908,IN10047827,AWAITCUS,NW000433,GC WAN,GC WAN,06FEB2017:07:24:27,29
82014,IN10047854,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16FEB2017:09:44:42,97
82015,IN10047854,AWAITCUS,NW000412,Fixed Line,Fixed Line,24FEB2017:12:06:40,2
82070,IN10047867,AWAITCUS,EDC00021,Middleware,Middleware,06FEB2017:16:09:44,13
82094,IN10047871,AWAITCUS,COR00553,Other Activities,Other - Internal Services & Strategy,04MAR2019:10:34:14,1
82194,IN10047894,AWAITCUS,NW000412,Fixed Line,Fixed Line,07FEB2017:08:06:15,114
82324,IN10047925,AWAITCUS,DC000119,Other Activities,Other - Data Centre,10FEB2017:10:32:18,22
82349,IN10047930,AWAITCUS,NW000412,Fixed Line,Fixed Line,09FEB2017:08:50:56,0
82360,IN10047931,AWAITCUS,ESI00011,Other Activities,Other - Service Management,16FEB2017:11:06:58,89
82361,IN10047931,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),23FEB2017:12:36:55,0
82415,IN10047946,AWAITCUS,NW000412,Fixed Line,Fixed Line,08FEB2017:11:08:04,50
82436,IN10047951,AWAITCUS,NW000412,Fixed Line,Fixed Line,23FEB2017:16:16:21,17
