,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
55255,IN10041348,PENDINGCUS,ITS00322,Directory Services,Directory Services,24OCT2016:10:57:15,7
55294,IN10041356,PENDINGCUS,NW000417,GC WAN,GC WAN,25OCT2016:07:41:10,412
55308,IN10041359,PENDINGCUS,ITS00308,Other Activities,Other - Security,24OCT2016:10:46:42,47
55321,IN10041361,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,03NOV2016:09:40:07,1
55340,IN10041364,PENDINGCUS,DC000141,Middleware,Middleware,09NOV2016:14:21:42,20
55352,IN10041366,PENDINGCUS,DC000141,Middleware,Middleware,26OCT2016:10:11:55,78
55393,IN10041374,PENDINGCUS,EU000202,Distributed Print,Distributed Print,26OCT2016:17:41:12,9
55471,IN10041395,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,25NOV2016:14:05:05,1
55476,IN10041396,PENDINGCUS,NW000412,Fixed Line,Fixed Line,25OCT2016:10:33:43,1
55498,IN10041400,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26OCT2016:15:30:52,73
55520,IN10041404,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26OCT2016:12:54:52,124
55522,IN10041404,PENDINGCUS,EU000203,Storage,Storage - File,27OCT2016:11:39:39,115
55534,IN10041406,PENDINGCUS,EU000202,Distributed Print,Distributed Print,01NOV2016:11:07:49,153
55570,IN10041415,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,24OCT2016:18:54:27,7
55588,IN10041420,PENDINGCUS,DC000156,Midrange,Midrange - Windows -X86,01NOV2016:17:19:42,5
55660,IN10041437,PENDINGCUS,NW000417,GC WAN,GC WAN,25OCT2016:15:00:17,3
55713,IN10041448,PENDINGCUS,EDC00003,Midrange,Midrange,25OCT2016:15:31:32,3
55928,IN10041497,PENDINGCUS,NW000417,GC WAN,GC WAN,09NOV2016:19:20:28,151
55936,IN10041498,PENDINGCUS,NW000417,GC WAN,GC WAN,07NOV2016:08:44:47,0
55953,IN10041501,PENDINGCUS,EU000203,Storage,Storage - File,26OCT2016:11:14:48,4
55954,IN10041501,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26OCT2016:12:43:40,3
55971,IN10041504,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,26OCT2016:14:22:04,44
56003,IN10041511,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26OCT2016:16:01:16,9
56009,IN10041512,PENDINGCUS,EU000203,Storage,Storage - File,26OCT2016:12:53:42,0
56136,IN10041556,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:12:42:05,7
56175,IN10041564,PENDINGCUS,NW000412,Fixed Line,Fixed Line,27OCT2016:16:21:33,44
56202,IN10041572,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09NOV2016:10:18:16,21
56208,IN10041573,PENDINGCUS,DC000125,Storage,Storage,28OCT2016:14:24:10,130
56217,IN10041575,PENDINGCUS,NW000412,Fixed Line,Fixed Line,27OCT2016:15:25:13,45
56251,IN10041583,PENDINGCUS,NW000412,Fixed Line,Fixed Line,27OCT2016:08:05:46,0
56260,IN10041584,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,31OCT2016:08:58:10,9
56338,IN10041597,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,27OCT2016:09:56:00,1
56355,IN10041600,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30OCT2016:14:39:23,142
56362,IN10041601,PENDINGCUS,DC000163,Other Activities,Other - Service Management,27OCT2016:05:15:21,1
56405,IN10041608,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,31OCT2016:13:37:13,29
56474,IN10041623,PENDINGCUS,EDC00089,Email,Email,27OCT2016:11:17:15,2
56490,IN10041627,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:11:44:05,0
56525,IN10041633,PENDINGCUS,DC000121,Cloud Brokering,Cloud Brokering,08NOV2016:08:21:18,365
56565,IN10041640,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,28OCT2016:09:22:45,584
56566,IN10041640,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:10:40:24,482
56567,IN10041640,PENDINGCUS,ESI00028,Other Activities,Other - Security,14NOV2016:12:11:00,481
56568,IN10041640,PENDINGCUS,NW000416,GC WAN,GC WAN,04JAN2017:15:52:53,137
56569,IN10041640,PENDINGCUS,DC000122,Midrange,Midrange,05JAN2017:11:08:04,132
56570,IN10041640,PENDINGCUS,NW000402,Intra-building Network Services,Intra-building Network Services,09JAN2017:14:18:37,109
56575,IN10041641,PENDINGCUS,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,31OCT2016:10:00:56,69
56796,IN10041684,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:09:05:18,196
56797,IN10041684,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,28OCT2016:09:34:55,195
56812,IN10041687,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,31OCT2016:07:25:15,1
56872,IN10041703,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,02NOV2016:09:04:40,9
56907,IN10041710,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,10NOV2016:10:28:36,35
56908,IN10041710,PENDINGCUS,NW000428,Email,Email,10NOV2016:10:45:59,35
56972,IN10041725,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:15:58:14,117
56973,IN10041725,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,09NOV2016:14:54:49,38
57004,IN10041731,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,31OCT2016:08:07:55,6
57132,IN10041762,PENDINGCUS,NW000417,GC WAN,GC WAN,01NOV2016:13:27:10,36
57216,IN10041779,PENDINGCUS,DC000141,Middleware,Middleware,01NOV2016:07:45:05,29
57217,IN10041779,PENDINGCUS,SM000517,Other Activities,Other - Internal Services & Strategy,02NOV2016:10:19:18,1
57342,IN10041810,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,01NOV2016:07:17:16,10
57388,IN10041821,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,31OCT2016:10:51:54,0
57404,IN10041825,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,31OCT2016:11:49:11,25
57424,IN10041829,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,01NOV2016:08:40:57,2
57444,IN10041838,PENDINGCUS,NW000452,Intra-building Network Services,IBN - GC LAN,01NOV2016:09:43:13,6
57459,IN10041842,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,01NOV2016:16:11:05,4
57460,IN10041842,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02NOV2016:09:56:48,0
57489,IN10041848,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,01NOV2016:13:38:51,5
57620,IN10041893,PENDINGCUS,NW000417,GC WAN,GC WAN,02NOV2016:08:33:27,7
57647,IN10041900,PENDINGCUS,NW000412,Fixed Line,Fixed Line,02NOV2016:12:34:27,1
57769,IN10041935,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,02NOV2016:07:43:59,10
57776,IN10041936,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16NOV2016:11:06:30,3
57788,IN10041938,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,02NOV2016:08:33:46,9
57805,IN10041942,PENDINGCUS,EDC00003,Midrange,Midrange,03NOV2016:15:52:38,20
57827,IN10041946,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02NOV2016:08:17:30,61
57828,IN10041946,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,07NOV2016:14:57:02,25
57871,IN10041956,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,02NOV2016:06:17:13,14
57933,IN10041970,PENDINGCUS,ESI00028,Other Activities,Other - Security,02NOV2016:08:19:14,20
58004,IN10041986,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,25NOV2016:16:04:52,0
58040,IN10041995,PENDINGCUS,ESI00012,Other Activities,Other - Service Management,28NOV2016:09:00:01,239
58056,IN10041998,PENDINGCUS,NW000412,Fixed Line,Fixed Line,15NOV2016:11:14:57,20
58067,IN10042001,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02NOV2016:13:56:05,317
58068,IN10042001,PENDINGCUS,NW000428,Email,Email,04NOV2016:15:31:20,296
58069,IN10042001,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,10NOV2016:09:46:29,261
58084,IN10042005,PENDINGCUS,NW000412,Fixed Line,Fixed Line,02NOV2016:13:36:10,0
58108,IN10042009,PENDINGCUS,NW000412,Fixed Line,Fixed Line,24NOV2016:07:05:24,15
58122,IN10042012,PENDINGCUS,NW000417,GC WAN,GC WAN,02NOV2016:14:12:12,7
58128,IN10042013,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,10NOV2016:09:37:11,103
58292,IN10042050,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,03NOV2016:07:56:36,0
58353,IN10042063,PENDINGCUS,ITS00322,Directory Services,Directory Services,04NOV2016:13:30:58,1
58390,IN10042073,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,09NOV2016:10:08:16,151
58409,IN10042077,PENDINGCUS,NW000429,Email,Email,03NOV2016:13:48:21,2
58440,IN10042082,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,04NOV2016:13:20:51,128
58458,IN10042085,PENDINGCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,22NOV2016:12:13:31,207
58463,IN10042087,PENDINGCUS,NW000412,Fixed Line,Fixed Line,07NOV2016:11:31:18,2
58514,IN10042099,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,03NOV2016:21:44:46,2
58623,IN10042121,PENDINGCUS,NW000429,Email,Email,15NOV2016:09:09:50,0
58649,IN10042127,PENDINGCUS,DC000113,Midrange,Midrange,17NOV2016:10:41:23,79
58708,IN10042144,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,07NOV2016:09:31:01,32
58721,IN10042146,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,07NOV2016:14:42:38,107
58748,IN10042151,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,04NOV2016:14:42:23,0
58760,IN10042155,PENDINGCUS,NW000464,Email,Email,04NOV2016:16:31:59,144
58767,IN10042156,PENDINGCUS,NW000412,Fixed Line,Fixed Line,07NOV2016:12:09:20,2
58849,IN10042174,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,24NOV2016:12:24:19,47
58850,IN10042174,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24NOV2016:12:37:30,0
58854,IN10042174,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,29NOV2016:09:04:59,20
58881,IN10042179,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09NOV2016:09:58:08,4
58898,IN10042183,PENDINGCUS,NW000417,GC WAN,GC WAN,07NOV2016:15:34:58,1
58920,IN10042186,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,24NOV2016:10:03:27,1
58921,IN10042186,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24NOV2016:10:03:49,1
58959,IN10042193,PENDINGCUS,DC000139,Database,Database,07NOV2016:13:01:43,22
59033,IN10042213,PENDINGCUS,EDC00003,Midrange,Midrange,21NOV2016:12:49:10,0
59052,IN10042217,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,06NOV2016:16:10:31,366
59053,IN10042217,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,22DEC2016:15:33:40,37
59141,IN10042237,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,17NOV2016:13:42:23,225
59229,IN10042255,PENDINGCUS,EU000203,Storage,Storage - File,07NOV2016:11:34:49,1
59368,IN10042291,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09NOV2016:10:40:22,1
59524,IN10042328,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09NOV2016:09:51:43,8
59559,IN10042335,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,09NOV2016:15:46:34,32
59560,IN10042335,PENDINGCUS,ESI00028,Other Activities,Other - Security,14NOV2016:07:49:03,20
59587,IN10042338,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,08NOV2016:11:20:23,64
59588,IN10042338,PENDINGCUS,EDC00005,Midrange,Midrange - Storage and Virtualization,08NOV2016:14:51:41,60
59659,IN10042353,PENDINGCUS,EU000203,Storage,Storage - File,08NOV2016:17:20:33,136
59683,IN10042359,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,09NOV2016:10:40:01,92
59728,IN10042368,PENDINGCUS,NW000417,GC WAN,GC WAN,08NOV2016:16:15:35,2
59763,IN10042375,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,18NOV2016:09:07:42,0
59776,IN10042377,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:18:21:44,0
59785,IN10042379,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22NOV2016:11:36:06,17
59871,IN10042401,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,21NOV2016:15:38:43,8
60035,IN10042441,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,13NOV2016:11:44:22,83
60045,IN10042443,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:15:22:37,58
60073,IN10042448,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,14NOV2016:13:58:07,15
60125,IN10042461,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:10:33:00,921
60126,IN10042461,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23NOV2016:16:06:04,0
60153,IN10042468,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,14NOV2016:15:25:55,3
60159,IN10042469,PENDINGCUS,DC000117,Storage,Storage,14NOV2016:09:25:23,0
60246,IN10042489,PENDINGCUS,ESI00049,Other Activities,Other - Security,14NOV2016:12:03:49,80
60247,IN10042489,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:10:30:22,71
60248,IN10042489,PENDINGCUS,ESI00028,Other Activities,Other - Security,23NOV2016:14:15:12,7
60414,IN10042528,PENDINGCUS,NW000459,GC WAN,GC WAN,11NOV2016:11:35:19,68
60467,IN10042539,PENDINGCUS,ENT00014,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,11NOV2016:03:13:53,0
60478,IN10042541,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:12:16:06,22
60479,IN10042541,PENDINGCUS,EU000202,Distributed Print,Distributed Print,16NOV2016:02:48:42,0
60484,IN10042543,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,14NOV2016:11:11:52,41
60585,IN10042579,PENDINGCUS,DC000152,Middleware,Middleware,12NOV2016:04:15:16,0
60687,IN10042604,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24NOV2016:10:39:41,0
60785,IN10042627,PENDINGCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,15NOV2016:08:44:45,214
60786,IN10042627,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:14:20:45,209
60787,IN10042627,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22NOV2016:13:28:49,159
60788,IN10042627,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,24NOV2016:11:27:45,141
60817,IN10042632,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,14NOV2016:11:18:01,30
60839,IN10042637,PENDINGCUS,NW000428,Email,Email,15NOV2016:16:09:49,94
60855,IN10042640,PENDINGCUS,NW000433,GC WAN,GC WAN,15NOV2016:07:06:35,20
60898,IN10042649,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,14NOV2016:11:10:04,9
60913,IN10042651,PENDINGCUS,ITS00322,Directory Services,Directory Services,25NOV2016:17:00:33,3
60924,IN10042653,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,14NOV2016:14:25:25,5
61083,IN10042689,PENDINGCUS,EDC00004,Midrange,Midrange - Storage and Virtualization,24NOV2016:08:19:14,125
61136,IN10042700,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16NOV2016:08:06:43,139
61160,IN10042704,PENDINGCUS,ENT00014,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,14NOV2016:19:58:13,48
61161,IN10042704,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),14NOV2016:21:19:08,48
61162,IN10042704,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,15NOV2016:15:08:32,40
61163,IN10042704,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,17NOV2016:15:02:57,20
61251,IN10042726,PENDINGCUS,DC000113,Midrange,Midrange,15NOV2016:08:57:49,9
61264,IN10042729,PENDINGCUS,NW000452,Intra-building Network Services,IBN - GC LAN,28NOV2016:13:00:09,91
61278,IN10042731,PENDINGCUS,NW000452,Intra-building Network Services,IBN - GC LAN,28NOV2016:13:00:43,91
61314,IN10042739,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30NOV2016:15:37:18,8
61352,IN10042748,PENDINGCUS,EDC00010,Directory Services,Directory Services,16NOV2016:07:24:55,3
61405,IN10042761,PENDINGCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,21NOV2016:09:52:10,297
61525,IN10042788,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,16NOV2016:03:33:43,6
61526,IN10042788,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),16NOV2016:09:24:51,0
61532,IN10042789,PENDINGCUS,NW000429,Email,Email,17NOV2016:09:42:02,25
61563,IN10042796,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:10:02:53,64
61645,IN10042813,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,16NOV2016:10:32:46,64
61666,IN10042818,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17NOV2016:06:03:35,5
61698,IN10042827,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,22NOV2016:14:44:30,21
61711,IN10042831,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,30NOV2016:09:34:20,61
61804,IN10042854,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17NOV2016:14:37:53,14
61836,IN10042862,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,16NOV2016:19:14:41,0
61894,IN10042874,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,17NOV2016:08:47:36,9
61899,IN10042876,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17NOV2016:13:16:57,40
61952,IN10042885,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:11:46:55,62
61998,IN10042892,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,18NOV2016:13:16:10,125
62154,IN10042927,PENDINGCUS,NW000417,GC WAN,GC WAN,18NOV2016:11:31:10,337
62270,IN10042951,PENDINGCUS,NW000417,GC WAN,GC WAN,18NOV2016:20:06:30,0
62276,IN10042952,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21NOV2016:09:24:43,50
62314,IN10042965,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,18NOV2016:09:15:27,127
62348,IN10042973,PENDINGCUS,NW000412,Fixed Line,Fixed Line,18NOV2016:09:53:24,0
62380,IN10042979,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23NOV2016:12:22:28,20
62390,IN10042981,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23NOV2016:11:16:25,6
62429,IN10042991,PENDINGCUS,EDC00009,Midrange,Midrange,18NOV2016:15:14:04,78
62448,IN10042997,PENDINGCUS,EU000202,Distributed Print,Distributed Print,21NOV2016:11:03:14,0
62723,IN10043063,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21NOV2016:08:08:08,39
62741,IN10043066,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21NOV2016:07:21:46,1
62768,IN10043072,PENDINGCUS,NW000433,GC WAN,GC WAN,21NOV2016:07:59:43,4
63003,IN10043129,PENDINGCUS,NW000412,Fixed Line,Fixed Line,01DEC2016:13:10:33,18
63052,IN10043144,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,21NOV2016:13:35:59,0
63069,IN10043146,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,21NOV2016:14:39:42,81
63070,IN10043146,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,21NOV2016:14:40:05,81
63075,IN10043149,PENDINGCUS,DC000152,Middleware,Middleware,21NOV2016:12:37:26,0
63094,IN10043152,PENDINGCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,24NOV2016:11:37:25,19
63132,IN10043156,PENDINGCUS,NW000417,GC WAN,GC WAN,21NOV2016:13:51:39,0
63170,IN10043164,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),22NOV2016:09:19:56,51
63261,IN10043186,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22NOV2016:09:52:22,61
63284,IN10043191,PENDINGCUS,NW000437,Fixed Line,Fixed Line,24NOV2016:11:19:29,51
63289,IN10043192,PENDINGCUS,NW000417,GC WAN,GC WAN,22NOV2016:09:01:27,25
63290,IN10043192,PENDINGCUS,ITS00306,Other Activities,Other - Security,23NOV2016:11:57:10,12
63367,IN10043208,PENDINGCUS,EDC00001,Midrange,Midrange - Storage and Virtualization,22NOV2016:17:38:18,10
63425,IN10043218,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22NOV2016:09:05:40,99
63431,IN10043219,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,24NOV2016:09:12:07,125
63451,IN10043223,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22NOV2016:07:45:46,61
63456,IN10043224,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,22NOV2016:08:06:47,99
63496,IN10043233,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,22NOV2016:09:11:52,5
63508,IN10043236,PENDINGCUS,EU000202,Distributed Print,Distributed Print,22NOV2016:12:53:35,2
63586,IN10043253,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24NOV2016:12:39:38,28
63595,IN10043255,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,23NOV2016:13:09:04,106
63624,IN10043261,PENDINGCUS,NW000417,GC WAN,GC WAN,21DEC2016:14:41:31,132
63709,IN10043282,PENDINGCUS,NW000464,Email,Email,23NOV2016:11:16:54,0
63744,IN10043290,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:11:22:35,40
63745,IN10043290,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,28NOV2016:13:54:41,8
63757,IN10043292,PENDINGCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,23NOV2016:08:59:12,0
63813,IN10043304,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23NOV2016:11:20:27,6
63906,IN10043324,PENDINGCUS,NW000417,GC WAN,GC WAN,23NOV2016:09:58:03,5
63994,IN10043349,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24NOV2016:12:09:24,0
63999,IN10043350,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28NOV2016:12:54:57,37
64020,IN10043355,PENDINGCUS,NW000433,GC WAN,GC WAN,23NOV2016:18:19:04,0
64051,IN10043361,PENDINGCUS,NW000417,GC WAN,GC WAN,25NOV2016:12:40:38,0
64084,IN10043368,PENDINGCUS,NW000417,GC WAN,GC WAN,25NOV2016:10:22:04,10
64116,IN10043374,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28NOV2016:13:22:51,118
64150,IN10043382,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,25NOV2016:09:42:32,74
64253,IN10043402,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,29NOV2016:12:29:20,16
64274,IN10043406,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,29NOV2016:07:05:13,61
64281,IN10043407,PENDINGCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,24NOV2016:19:44:38,163
64282,IN10043407,PENDINGCUS,ESI00028,Other Activities,Other - Security,24NOV2016:21:13:55,161
64283,IN10043407,PENDINGCUS,EDC00066,Other Activities,Other - Service Management,24NOV2016:22:30:29,160
64375,IN10043427,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,25NOV2016:11:49:42,120
64402,IN10043434,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,28NOV2016:09:56:40,7
64423,IN10043439,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,25NOV2016:05:15:07,193
64424,IN10043439,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,28NOV2016:09:38:05,179
64434,IN10043441,PENDINGCUS,ITS00306,Other Activities,Other - Security,30NOV2016:09:59:09,112
64435,IN10043441,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,13DEC2016:08:23:26,23
64436,IN10043441,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,14DEC2016:12:56:07,4
64467,IN10043449,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,10JAN2017:21:43:06,0
64514,IN10043457,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,29NOV2016:12:08:37,40
64567,IN10043469,PENDINGCUS,NW000431,GC WAN,GC WAN,27JAN2017:12:35:21,0
64582,IN10043473,PENDINGCUS,ESI00028,Other Activities,Other - Security,25NOV2016:15:32:18,164
64597,IN10043476,PENDINGCUS,DC000129,High-performance Computing,High-performance Computing,25NOV2016:15:26:18,2
64635,IN10043485,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,29NOV2016:14:27:37,6
64951,IN10043561,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,06DEC2016:07:27:07,179
64952,IN10043561,PENDINGCUS,DC000152,Middleware,Middleware,07DEC2016:13:18:15,161
64953,IN10043561,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,30DEC2016:13:15:13,184
65170,IN10043613,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,29NOV2016:10:13:58,73
65193,IN10043618,PENDINGCUS,NW000440,Fixed Line,Fixed - PBX,28NOV2016:17:57:25,14
65253,IN10043632,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,29NOV2016:14:03:52,59
65311,IN10043646,PENDINGCUS,NW000412,Fixed Line,Fixed Line,01DEC2016:14:57:59,61
65385,IN10043664,PENDINGCUS,NW000428,Email,Email,29NOV2016:12:06:22,0
65406,IN10043669,PENDINGCUS,EU000202,Distributed Print,Distributed Print,29NOV2016:11:33:32,2
65427,IN10043673,PENDINGCUS,DC000141,Middleware,Middleware,01DEC2016:07:44:19,25
65447,IN10043678,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,30NOV2016:14:17:18,87
65461,IN10043681,PENDINGCUS,NW000412,Fixed Line,Fixed Line,30NOV2016:06:25:13,24
65462,IN10043681,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,30NOV2016:06:38:20,33
65514,IN10043692,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,30NOV2016:12:38:39,79
